,Prefer,Monotonous,Quiet,Extensive,Vivid,Oppressive
Ridge,0.6617829323812959,0.26010629837373506,0.3371771942396259,0.6310560101469095,0.3876769812441438,0.5739134337634149
Lasso,0.6541296671644604,0.25725527082793964,0.33358884549917717,0.6268403920633843,0.3501451357747161,0.5570200145207337
ElasticNet,0.6674360877043147,0.27078710143401696,0.3569713221686093,0.6331411718834169,0.3846038735304195,0.5705953973698816
PLS,0.6596293036929458,0.25767839598677095,0.33442704054754896,0.6299777082421303,0.3859479081086973,0.5711329257870993
RandomForest,0.6504153095686209,0.36717593317307134,0.4969100329960998,0.6601179627526141,0.4428373790657664,0.5896182087525004
SVR,0.6520787726798971,0.3638913894568777,0.4521598350198353,0.6179194878619187,0.43619928472965197,0.5790872658191255
XGBoost,0.6277218123262631,0.2669191307206701,0.47030059830984516,0.5920653046108435,0.42625005952802847,0.5675181709386635
Hybrid Neural Network,0.7482458080441339,0.4905655584899978,0.5048443829985088,0.6896875970335966,0.561986940787283,0.6434359691326572
