dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
extensive,full,spatial_block,1,327,90,82,13,0.7545748735095775,0.639370311961676,0.7379408129416303,0.8590348147436344,0.6896875970335966,0.04504015120001823,0.6463809293565714,0.08981622380733928,0.8023778056716402,0.056687590376278
extensive,full,spatial_block,2,296,97,106,16,0.7600167051650251,0.7430684586913354,0.518481453965333,0.7200565630319141,0.6896875970335966,0.04504015120001823,0.6463809293565714,0.08981622380733928,0.8023778056716402,0.056687590376278
extensive,full,spatial_block,3,331,85,83,17,0.7521206484899479,0.7224371431924637,0.6095043429779224,0.7807075912132034,0.6896875970335966,0.04504015120001823,0.6463809293565714,0.08981622380733928,0.8023778056716402,0.056687590376278
extensive,full,spatial_block,4,271,123,105,19,0.7011701313145531,0.6492056878436041,0.7247391151652716,0.8513161076622899,0.6896875970335966,0.04504015120001823,0.6463809293565714,0.08981622380733928,0.8023778056716402,0.056687590376278
extensive,full,spatial_block,5,319,57,123,25,0.769677972110331,0.6943563834789035,0.6412389217327,0.8007739517071594,0.6896875970335966,0.04504015120001823,0.6463809293565714,0.08981622380733928,0.8023778056716402,0.056687590376278
