dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
extensive,resnet50_semantic,spatial_block,1,327,90,82,17,0.7637052222705476,0.6968296128884817,0.620364349762374,0.7876321157509856,0.6968731283357918,0.044175392101159686,0.6306727170963138,0.08461117217710863,0.7927116293759823,0.05339697730664553
extensive,resnet50_semantic,spatial_block,2,296,97,106,9,0.743311406873874,0.7141046803089603,0.57692963767814,0.7595588441181763,0.6968731283357918,0.044175392101159686,0.6306727170963138,0.08461117217710863,0.7927116293759823,0.05339697730664553
extensive,resnet50_semantic,spatial_block,3,331,85,83,4,0.7232670524480078,0.7602954180571169,0.526370802658231,0.7255141643401809,0.6968731283357918,0.044175392101159686,0.6306727170963138,0.08461117217710863,0.7927116293759823,0.05339697730664553
extensive,resnet50_semantic,spatial_block,4,271,123,105,14,0.7140792019999411,0.645669946818192,0.7320439366330388,0.8555956618830175,0.6968731283357918,0.044175392101159686,0.6306727170963138,0.08461117217710863,0.7927116293759823,0.05339697730664553
extensive,resnet50_semantic,spatial_block,5,319,57,123,8,0.7504482629582865,0.6674659836062082,0.697654858749785,0.8352573607875509,0.6968731283357918,0.044175392101159686,0.6306727170963138,0.08461117217710863,0.7927116293759823,0.05339697730664553
