dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
prefer,resnet50_semantic,spatial_block,1,308,97,94,25,0.7303720411921037,0.7262317295490258,0.5737756868698742,0.7574798260481095,0.7335996694650669,0.02017282179727641,0.555420766506284,0.02014569029898065,0.7451665644886276,0.013581130038588934
prefer,resnet50_semantic,spatial_block,2,306,97,96,15,0.7099463599515774,0.7465633991229637,0.5463750330951592,0.7391718562656179,0.7335996694650669,0.02017282179727641,0.555420766506284,0.02014569029898065,0.7451665644886276,0.013581130038588934
prefer,resnet50_semantic,spatial_block,3,294,64,141,18,0.7876206176889076,0.7424368774014896,0.5254418451799221,0.7248736753255164,0.7335996694650669,0.02017282179727641,0.555420766506284,0.02014569029898065,0.7451665644886276,0.013581130038588934
prefer,resnet50_semantic,spatial_block,4,310,106,83,28,0.7609077868599899,0.7511134574894791,0.558961802941919,0.7476374809638151,0.7335996694650669,0.02017282179727641,0.555420766506284,0.02014569029898065,0.7451665644886276,0.013581130038588934
prefer,resnet50_semantic,spatial_block,5,308,106,85,17,0.8419352232601123,0.7016528837623762,0.5725494644445455,0.756669983840079,0.7335996694650669,0.02017282179727641,0.555420766506284,0.02014569029898065,0.7451665644886276,0.013581130038588934
