dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
prefer,resnet50_semantic_colour_no_floor,spatial_block,1,308,97,94,6,0.7734948367419732,0.75196604348644,0.5198405700236396,0.7209997018193832,0.7308404175192724,0.032109057632511054,0.5605436366906611,0.04709655843583295,0.7481728223480018,0.03124629158969543
prefer,resnet50_semantic_colour_no_floor,spatial_block,2,306,97,96,21,0.7257734768530895,0.7619394716022471,0.5132263005100892,0.7163981438488581,0.7308404175192724,0.032109057632511054,0.5605436366906611,0.04709655843583295,0.7481728223480018,0.03124629158969543
prefer,resnet50_semantic_colour_no_floor,spatial_block,3,294,64,141,6,0.760252464294527,0.691346020299207,0.6296697872735328,0.7935173515894488,0.7308404175192724,0.032109057632511054,0.5605436366906611,0.04709655843583295,0.7481728223480018,0.03124629158969543
prefer,resnet50_semantic_colour_no_floor,spatial_block,4,310,106,83,16,0.7031584444011951,0.7476019450017217,0.5668481327185763,0.7528931748386196,0.7308404175192724,0.032109057632511054,0.5605436366906611,0.04709655843583295,0.7481728223480018,0.03124629158969543
prefer,resnet50_semantic_colour_no_floor,spatial_block,5,308,106,85,37,0.8329965109260848,0.7013486072067466,0.5731333929274673,0.7570557396436984,0.7308404175192724,0.032109057632511054,0.5605436366906611,0.04709655843583295,0.7481728223480018,0.03124629158969543
