dimension,config,backend,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
oppressive,colour_only,ridge,spatial_block,1,305,111,83,,,0.3801969437058834,1.1325502936901362,1.0642134624642445,0.37350811658445354,0.0920600118526562,1.2977794084660588,0.19961066186593565,1.1365606532519466,0.08666955885407139
oppressive,colour_only,ridge,spatial_block,2,292,133,74,,,0.49572085193601656,1.1481903091397312,1.0715364245510888,0.37350811658445354,0.0920600118526562,1.2977794084660588,0.19961066186593565,1.1365606532519466,0.08666955885407139
oppressive,colour_only,ridge,spatial_block,3,270,82,147,,,0.4247563479989619,1.1766462801354356,1.0847332760339914,0.37350811658445354,0.0920600118526562,1.2977794084660588,0.19961066186593565,1.1365606532519466,0.08666955885407139
oppressive,colour_only,ridge,spatial_block,4,327,87,85,,,0.2776827980516503,1.515548861769426,1.2310763021719757,0.37350811658445354,0.0920600118526562,1.2977794084660588,0.19961066186593565,1.1365606532519466,0.08666955885407139
oppressive,colour_only,ridge,spatial_block,5,267,122,110,,,0.2891836412297557,1.5159612975955647,1.2312438010384315,0.37350811658445354,0.0920600118526562,1.2977794084660588,0.19961066186593565,1.1365606532519466,0.08666955885407139
