Image,Mu,Sigma,Score,Score_10
104108865747.jpg,27.1257026924915,3.0533472653452773,2.9116465863453813,5.54843957400811
104108920555.jpg,27.09104965297883,2.8969077806546286,2.9016064257028114,5.539669093592928
104108970189.jpg,27.07186748824674,2.442157384688116,2.891566265060241,5.534814200559894
104107112373.jpg,26.969657909533247,3.1770260846749596,2.8815261044176705,5.508945557550304
104108486750.jpg,26.92893219464914,2.5619758830036266,2.8714859437751006,5.498638118727954
104108866981.jpg,26.875150370594966,2.740793509904307,2.86144578313253,5.485026255491909
104108968431.jpg,26.866360495190243,2.5356955495061606,2.8514056224899598,5.482801589743301
104108912548.jpg,26.81989558107363,2.3165837297131286,2.8413654618473894,5.4710415933625
104108334861.jpg,26.78805015968772,3.187471730334099,2.8313253012048194,5.462981704576231
104109010293.jpg,26.78326995126625,3.6142023679951873,2.821285140562249,5.4617718619497095
104108869071.jpg,26.74089024415958,2.5065831469339113,2.8112449799196786,5.4510458074273
104108995273.jpg,26.644801277183984,2.6549023637671643,2.8012048192771086,5.426726255237188
104109023688.jpg,26.64275220797737,2.979259713712983,2.791164658634538,5.426207647876949
104108746166.jpg,26.587380045687457,3.01555897453593,2.781124497991968,5.41219327939039
104107890258.jpg,26.54876529486393,2.7545147432114243,2.7710843373493974,5.4024201131516545
104108620360.jpg,26.51206914584217,2.543467102790992,2.7610441767068274,5.393132533740614
104108538306.jpg,26.503881924335246,2.731337332903233,2.751004016064257,5.39106039614775
104108812334.jpg,26.437461593288955,2.3879506557632197,2.7409638554216866,5.374249801152229
104108682136.jpg,26.316497257911877,2.881747931379324,2.7309236947791167,5.343634439577034
104107110887.jpg,26.271219448153616,2.733252620850751,2.7208835341365463,5.332174892324855
104108743726.jpg,26.224399717214236,2.795992575620706,2.710843373493976,5.320325093893819
104108971431.jpg,26.20866797288453,2.8945024049433536,2.7008032128514055,5.31634348196365
104108140332.jpg,26.099737178861716,2.81937498388483,2.6907630522088355,5.288773738904379
104108670376.jpg,26.042118443245514,2.6247368471171537,2.680722891566265,5.274190775926931
104108640643.jpg,26.030759135735043,3.72583155519843,2.6706827309236947,5.271315802029931
104108462484.jpg,25.94226590810783,2.308572194648849,2.6606425702811247,5.248918686778418
104108623685.jpg,25.8964831477622,2.649395603300325,2.6506024096385543,5.237331339503515
104108587526.jpg,25.8226405936412,2.8763107550612728,2.640562248995984,5.21864222351736
104108525589.jpg,25.77897697124699,2.5609002044234055,2.6305220883534135,5.207591217589751
104108482233.jpg,25.577881846083237,2.791631333478473,2.6204819277108435,5.156695224579037
104104481434.jpg,25.506781862112387,2.8362024254000335,2.610441767068273,5.138700236961631
104107512304.jpg,25.5058933509481,2.949414977805508,2.6004016064257027,5.138475360013617
104109074652.jpg,25.47278071733755,2.4140626191241314,2.5903614457831323,5.130094747269093
104109072715.jpg,25.436397766196485,2.4681906981805715,2.5803212851405624,5.1208864363989175
104108553448.jpg,25.29513201175751,2.5951924383508485,2.570281124497992,5.085132905105086
104108793880.jpg,25.20626758178935,2.1807638123921276,2.5602409638554215,5.062641840725093
104108543776.jpg,25.108840506076184,2.638652064974994,2.5502008032128516,5.0379836210864335
104108877288.jpg,25.059448946928836,2.599716476712066,2.540160642570281,5.025482908067633
104108295662.jpg,25.021362023375506,3.2228280559161253,2.5301204819277108,5.015843331805447
104109075036.jpg,24.998814307642128,2.8780478385505175,2.5200803212851404,5.010136637615626
104108920377.jpg,24.918384285244027,3.1513728036649633,2.5100401606425704,4.989780272166727
104108296291.jpg,24.907743738730296,3.2709396555274806,2.5,4.987087212449083
104108482433.jpg,24.89632921415893,4.125610976499707,2.4899598393574296,4.984198263438848
104109044506.jpg,24.825634842140868,2.476499689287357,2.4799196787148596,4.966305933820225
104108933702.jpg,24.739267788031448,2.6237226883114233,2.4698795180722892,4.944446940576459
104108996622.jpg,24.68612276311366,3.0475949907285402,2.459839357429719,4.930996247455144
104109051954.jpg,24.571392083555356,2.5639744077257274,2.4497991967871484,4.9019585874911895
104109048481.jpg,24.47322968426283,3.335769051391084,2.4397590361445785,4.877114261780962
104107844041.jpg,24.435402308585285,2.9001294250900473,2.429718875502008,4.867540375559054
104108856628.jpg,24.331434393536583,2.846609165777568,2.4196787148594376,4.841226707968414
104107550926.jpg,24.252370424963612,2.6224787112413646,2.4096385542168677,4.821216082705307
104108522829.jpg,24.237391455647625,1.9822238002185688,2.3995983935742973,4.8174249937020654
104109042223.jpg,24.070803442193863,3.340519805723425,2.389558232931727,4.775262547638258
104108984672.jpg,24.065090481111227,2.7237659066561677,2.3795180722891565,4.773816630801161
104108149725.jpg,23.909953952226964,3.0490752128811107,2.3694779116465865,4.734552488105657
104109034938.jpg,23.87707923121327,2.6067805136371627,2.359437751004016,4.726232089639608
104108982061.jpg,23.87118846940036,1.9923073740234611,2.3493975903614457,4.724741172483792
104108935073.jpg,23.856133373328444,2.5440436646715807,2.3393574297188753,4.720930816246525
104108609843.jpg,23.40203724755597,3.045067868416842,2.3293172690763053,4.606001758544663
