Image,Mu,Sigma,Score,Score_10
104108965923.jpg,20.630327209847955,2.598547935015527,1.7469879518072289,3.9780124367696637
104108375027.jpg,20.6117428304845,3.094269141092717,1.7369477911646587,3.9733597202697584
104108462484.jpg,20.361061025995863,3.269299471869282,1.7269076305220883,3.910599950618063
104108854371.jpg,20.229876508506127,3.620625295061633,1.716867469879518,3.8777570798867016
104108820453.jpg,20.22721362267153,2.6536098301597613,1.7068273092369477,3.8770904096354286
104106756808.jpg,20.163899024497145,2.7431262436564734,1.6967871485943775,3.8612392009483045
104107560265.jpg,20.1600712379532,2.502502804534473,1.6867469879518073,3.860280890462772
104107552461.jpg,20.121800244276553,2.4870307083450856,1.676706827309237,3.850699505996566
104108647249.jpg,20.03261873986657,3.109091325544936,1.6666666666666667,3.8283723543096713
104107250587.jpg,19.85865499308959,3.194356033226248,1.6566265060240963,3.78481943391427
104108006544.jpg,19.78885902422258,2.5454095886348966,1.6465863453815262,3.7673455732260326
104108299949.jpg,19.785186867013806,2.632856177824205,1.6365461847389557,3.7664262255253984
104108958555.jpg,19.52411223269919,2.4934539475178688,1.6265060240963856,3.7010645454269584
104108690599.jpg,19.402966154534386,2.3419885105475826,1.6164658634538152,3.6707348612468924
104107819138.jpg,19.315458790539566,2.778065867682561,1.606425702811245,3.648826841164043
104108630923.jpg,19.29929108672529,3.139465901016991,1.5963855421686748,3.6447791546187407
104108970189.jpg,19.18924433123532,2.749816179764926,1.5863453815261044,3.617228255822732
104108364492.jpg,19.002335970411234,3.1935029993650077,1.5763052208835342,3.570434569718454
104106715634.jpg,18.895595480999525,2.8749048473691747,1.5662650602409638,3.5437114154725626
104108986978.jpg,18.82912546591768,2.7193740124428856,1.5562248995983936,3.527070228275945
104108913569.jpg,18.81454853777178,2.7794426079033165,1.5461847389558232,3.523420802444931
104106057649.jpg,18.553080801037982,2.455926703660522,1.536144578313253,3.4579607066783584
104107196040.jpg,18.54347623862684,2.7856713700398754,1.5261044176706828,3.455556143946898
104108667134.jpg,18.517718497888563,2.8841450050716837,1.5160642570281124,3.4491075312173867
104108754062.jpg,18.47812772834877,3.4109563957580367,1.5060240963855422,3.439195732546082
104107090377.jpg,18.264111277837163,4.460616129390558,1.4959839357429718,3.3856153653424026
104108834683.jpg,18.227696365519773,2.7846701263229243,1.4859437751004017,3.3764986625422617
104108793880.jpg,18.166767593038873,2.6756534155894838,1.4759036144578312,3.3612447603539386
104108048695.jpg,18.070230052222378,2.6690811226274467,1.465863453815261,3.3370759785919617
104108424232.jpg,18.036438877817428,3.339805324799188,1.4558232931726907,3.328616145114056
104108566263.jpg,17.989253797583988,3.3078332051016948,1.4457831325301205,3.3168030628981833
104108455088.jpg,17.927175247094652,4.166357294113538,1.4357429718875503,3.301261306539084
104108752262.jpg,17.816377976963114,3.006827862975893,1.4257028112449799,3.273522511672513
104108695903.jpg,17.813054029925226,2.910559098059848,1.4156626506024097,3.2726903405827215
104108773563.jpg,17.81104169497114,2.645669074790078,1.4056224899598393,3.272186539844419
104108613968.jpg,17.691412917341797,3.130730763422996,1.395582329317269,3.2422367214160457
104106945388.jpg,17.660081166742938,2.5986046149595072,1.3855421686746987,3.234392620188277
104108543776.jpg,17.635735349272395,3.1600403712155805,1.3755020080321285,3.2282974913473526
104108925239.jpg,17.62042709240471,3.9063501351370626,1.3654618473895583,3.2244649727617114
104106837135.jpg,17.386478011028043,2.8912540199982666,1.355421686746988,3.1658943457974758
104108603773.jpg,17.32797794426799,3.2087714850252955,1.3453815261044177,3.151248485393051
104108926551.jpg,17.327744079258558,2.385240122626483,1.3353413654618473,3.151189935814028
104108745648.jpg,17.263932396071322,3.9517307606472882,1.3253012048192772,3.135214278761107
104108945282.jpg,17.204102937586622,3.1040823716259505,1.3152610441767068,3.1202355967600544
104109049053.jpg,17.110057767521802,2.9629270676726236,1.3052208835341366,3.0966907957236858
104108295662.jpg,17.040892124616377,2.9477322660159344,1.2951807228915662,3.0793747411125
104108601239.jpg,16.82124470506121,3.0556912032827492,1.285140562248996,3.0243846253201254
104108259525.jpg,16.635396791658998,2.6378313069634665,1.2751004016064258,2.9778564289112794
104107181532.jpg,16.587288119272028,2.803276330508115,1.2650602409638554,2.9658121195789207
104107973752.jpg,16.56334795670535,2.703871424499703,1.2550200803212852,2.95981854899978
104109088490.jpg,16.538925887444368,2.931272897313377,1.2449799196787148,2.9537043300425503
104108879762.jpg,16.52862945248735,2.653132881411284,1.2349397590361446,2.95112655265877
104108814105.jpg,16.488830394584532,4.083934814038211,1.2248995983935742,2.9411626076830646
104107238512.jpg,16.473351713688437,2.631884686624071,1.214859437751004,2.937287422367829
104108467765.jpg,16.26271200804749,2.362316968727614,1.2048192771084338,2.8845524445241297
104108626167.jpg,16.23266481436818,2.8711926934052903,1.1947791164658634,2.8770299402169663
104107185014.jpg,16.17442027436373,2.9975830158701444,1.1847389558232932,2.8624480525462395
104108050876.jpg,16.12716291537234,2.8584541607234817,1.1746987951807228,2.8506168748877854
104108745885.jpg,15.845182203619087,3.170583951389843,1.1646586345381527,2.7800212265440396
104108783945.jpg,15.827204942425576,3.3801756708792765,1.1546184738955823,2.775520505904284
104106894431.jpg,15.637895285000857,3.553583961711846,1.144578313253012,2.728125640062095
104107184967.jpg,15.606688688255407,3.208287515003046,1.1345381526104417,2.7203128718902967
104107844041.jpg,15.553576335042541,3.271954152772562,1.1244979919678715,2.707015859527957
104108859766.jpg,15.500024763481079,2.7356544251375383,1.1144578313253013,2.693608886083916
104108097533.jpg,15.412244514133475,2.9072877498009753,1.104417670682731,2.671632547433163
104109010293.jpg,15.358694779805658,2.3837765693415274,1.0943775100401607,2.6582260339521433
104108857740.jpg,15.328103209364293,3.088056179442952,1.0843373493975903,2.650567241491717
104106852409.jpg,15.24218886625575,2.8619683563671328,1.0742971887550201,2.6290580442276075
104106729605.jpg,15.185713564389754,3.441936947698537,1.0642570281124497,2.614919096475297
104109074652.jpg,15.156117603002153,2.7842626872807674,1.0542168674698795,2.6075095610162102
104106690875.jpg,14.949769085633992,2.551604479716235,1.0441767068273093,2.5558489092014045
104108373886.jpg,14.818915604312958,2.3569175115247507,1.034136546184739,2.523088915461201
104106750365.jpg,14.724882395863963,2.9034054925735817,1.0240963855421688,2.499547109090742
104108342587.jpg,14.52783426490357,3.351325795869787,1.0140562248995983,2.4502148676279116
104107408279.jpg,14.49963081475938,2.5264635298276366,1.0040160642570282,2.4431539561347813
104107277214.jpg,14.462653206363573,3.15391130796023,0.9939759036144579,2.4338963788250707
104108438364.jpg,14.363609178235999,3.0918707647238177,0.9839357429718876,2.40910008216787
104108471272.jpg,14.209326616036781,2.7160513031609765,0.9738955823293173,2.3704744703702842
104106802049.jpg,14.169704677837856,4.307121825587481,0.963855421686747,2.360554868428729
104108551485.jpg,14.167179768157157,2.509796107268311,0.9538152610441767,2.3599227413771646
104108331521.jpg,14.030064832908035,2.4449828298369223,0.9437751004016064,2.3255951531838543
104108640643.jpg,14.021948601444432,3.0517636398220747,0.9337349397590361,2.323563203485173
104109071073.jpg,13.97903082047494,2.961552408065443,0.9236947791164659,2.312818466534273
104107540001.jpg,13.94738533457032,2.8447297249277046,0.9136546184738956,2.30489581969542
104108447874.jpg,13.947001887657445,3.1129538147569686,0.9036144578313253,2.304799821344144
104108977018.jpg,13.933186235623461,4.0087204393975515,0.893574297188755,2.3013409857856177
104108610169.jpg,13.91415306446152,2.6591785530049306,0.8835341365461847,2.296575911430495
104108379716.jpg,13.839004783728928,4.139375001091133,0.8734939759036144,2.2777620657342785
104107252612.jpg,13.774950002255459,3.211569441524218,0.8634538152610441,2.2617255474932954
104109004950.jpg,13.77151602050547,3.2011602754549067,0.8534136546184738,2.260865828519846
104108912548.jpg,13.741995868063277,2.853510497846583,0.8433734939759037,2.253475272308021
104106746366.jpg,13.714349732208234,4.5597404734996365,0.8333333333333334,2.2465538879595983
104109020493.jpg,13.574877746515913,2.2744152156015844,0.8232931726907631,2.2116361973327483
104108933702.jpg,13.561019235867068,2.8457085430772024,0.8132530120481928,2.2081666318498794
104109033778.jpg,13.499970627164403,3.476205389907581,0.8032128514056225,2.1928827279081817
104109038191.jpg,13.41286358915679,3.6568860043928284,0.7931726907630522,2.1710749319592453
104108391504.jpg,13.26804162885849,3.6254474263541376,0.7831325301204819,2.134817841472089
104107671918.jpg,13.261486955801901,2.5087448301264397,0.7730923694779116,2.133176837762175
104108788617.jpg,13.156216287980957,3.2941528325206386,0.7630522088353414,2.106821662614941
104108774361.jpg,13.14956972437845,3.394323194961055,0.7530120481927711,2.105157653527726
104108482433.jpg,13.05981090101475,3.7252673188217944,0.7429718875502008,2.082685966402271
104108024282.jpg,12.898517975470751,2.6969491092440743,0.7329317269076305,2.042305265959179
104108426319.jpg,12.840327459180061,2.5064703131992707,0.7228915662650602,2.0277369034656716
104108883315.jpg,12.787872093644499,2.8478899337512584,0.7128514056224899,2.014604372108947
104108615890.jpg,12.787871442311133,2.49280595454847,0.7028112449799196,2.014604209043534
104108652136.jpg,12.638900397119231,4.140722851799206,0.6927710843373494,1.9773083690040552
104107110887.jpg,12.612866030481221,4.231735614770324,0.6827309236947792,1.9707905012371372
104108979815.jpg,12.609147794508083,3.1134676921287636,0.6726907630522089,1.9698596174274372
104108745014.jpg,12.597118247773002,4.238599593493662,0.6626506024096386,1.9668479445872484
104108730392.jpg,12.40443503048755,3.117592186223511,0.6526104417670683,1.9186084867723885
104108958485.jpg,12.378782481750406,2.49801325322327,0.642570281124498,1.9121862095233229
104108746964.jpg,12.260122179033614,2.8480805852078612,0.6325301204819277,1.8824788548930274
104108729464.jpg,12.246002999948239,3.9667704653176297,0.6224899598393574,1.8789440294242352
104108990768.jpg,12.066236525906136,2.8723576731147253,0.6124497991967871,1.8339383596868801
104108845850.jpg,11.882314699311587,2.9250724735150473,0.6024096385542169,1.78789237124931
104108707962.jpg,11.777374227672027,3.707841471590779,0.5923694779116466,1.7616198627971151
104109017528.jpg,11.756420685638345,3.9793400986056717,0.5823293172690763,1.7563740114912993
104107931630.jpg,11.61880316025034,3.2219872522138884,0.572289156626506,1.7219205966891933
104108743726.jpg,11.610600540259064,2.8888557194578195,0.5622489959839357,1.719867019078153
104108574933.jpg,11.540140286509454,2.546936046535549,0.5522088353413654,1.702226850482965
104108799848.jpg,11.524495862288145,3.464234522351018,0.5421686746987951,1.6983101702816814
104107455173.jpg,11.487355186783649,3.7739027734055552,0.5321285140562249,1.6890117680935952
104108622319.jpg,11.444396592782851,4.132855406722286,0.5220883534136547,1.6782568133430877
104108971045.jpg,11.303640914093783,4.091656310106435,0.5120481927710844,1.6430177420841507
104108444505.jpg,11.127863902567618,3.0500024470206224,0.5020080321285141,1.5990108594308645
104107112373.jpg,11.014227862238526,3.758469288271998,0.4919678714859438,1.57056136055426
104108989567.jpg,10.983690680482438,3.146367779817764,0.4819277108433735,1.5629161846439719
104106881654.jpg,10.956285056062322,3.9659610939500647,0.4718875502008032,1.5560550138490836
104109051954.jpg,10.929164849846165,2.5438669830174714,0.46184738955823296,1.5492652993003773
104109081519.jpg,10.725081969291269,3.920618127618158,0.45180722891566266,1.4981718639407304
104108558415.jpg,10.689373205456937,2.9766189693768186,0.44176706827309237,1.4892319498637552
104108963586.jpg,10.530935184855142,3.3470476486887457,0.43172690763052207,1.4495659928657079
104108516063.jpg,10.43773995205136,3.6210350359501597,0.42168674698795183,1.4262339789792884
104108555767.jpg,10.210679019315943,3.751284372523269,0.41164658634538154,1.3693878434392843
104108622359.jpg,10.179754595431215,3.324835414887268,0.40160642570281124,1.3616457190215348
104108307753.jpg,10.117689279848296,2.8638413278294017,0.39156626506024095,1.3461072761046684
104108856552.jpg,10.086620019420318,3.8240520692595634,0.3815261044176707,1.338328890945498
104108876134.jpg,10.074203129337453,3.6921948887842078,0.3714859437751004,1.3352202442569971
104108957038.jpg,9.933279491456261,3.593952033236416,0.3614457831325301,1.2999391233557653
104108592506.jpg,9.869879222221982,3.6027837095100796,0.3514056224899598,1.2840664663788637
104108839146.jpg,9.659074466708097,3.794300351185298,0.3413654618473896,1.2312901672592633
104108896286.jpg,9.490383552484445,3.7678044378483735,0.3313253012048193,1.189057333725108
104108888986.jpg,9.256759902185,3.8412426929104133,0.321285140562249,1.1305681804820527
104107777564.jpg,9.133007235560829,3.6280089774925837,0.3112449799196787,1.099585920453411
104108772466.jpg,9.085983179630071,3.1974116672302735,0.30120481927710846,1.0878131516865557
104109075036.jpg,9.030410418499752,3.493279635269154,0.29116465863453816,1.0739001606955976
104107305834.jpg,9.019696522979412,2.9651601291307204,0.28112449799196787,1.0712178694287844
104108989954.jpg,8.964114330815397,3.6442848120624407,0.2710843373493976,1.057302517319102
104107550926.jpg,8.910099801209995,3.6082032455220383,0.26104417670682734,1.0437796394110115
104108865747.jpg,8.86667554724351,3.5817064424536738,0.25100401606425704,1.0329081037533172
104106813033.jpg,8.820568857341168,3.061356645022765,0.24096385542168675,1.0213650033532868
104108331324.jpg,8.804732980752046,3.3846096600251823,0.23092369477911648,1.0174003918451109
104108620360.jpg,8.68333905666681,2.9443751307319723,0.22088353413654618,0.9870086578768396
104108820409.jpg,8.673535361794324,2.395805100173681,0.21084337349397592,0.9845542410786684
104109079480.jpg,8.503228558187194,3.707379615326496,0.20080321285140562,0.9419168594533718
104108295496.jpg,8.428965695263331,3.242951621466555,0.19076305220883535,0.9233246836858308
104108860715.jpg,8.373028185441335,3.3586298929086555,0.18072289156626506,0.9093203755611178
104107096406.jpg,8.370600419824136,3.5420773845562974,0.1706827309236948,0.9087125691380927
104108869071.jpg,8.056623441648943,3.315880950490187,0.1606425702811245,0.8301064538422225
104107340288.jpg,8.045754685555972,3.9717881801618464,0.15060240963855423,0.827385392255057
104108983415.jpg,7.650598612821855,2.9899350166411254,0.14056224899598393,0.7284555790129237
104108272389.jpg,7.410959716039531,3.0339863260792073,0.13052208835341367,0.6684604709023674
104108789981.jpg,7.388444435031751,3.4387143462021696,0.12048192771084337,0.6628236284016764
104108952273.jpg,7.297132902143587,3.3646295787628047,0.11044176706827309,0.6399632106609696
104108460439.jpg,7.292133904860918,3.419882497158992,0.10040160642570281,0.638711680185554
104108711163.jpg,7.199320863703552,3.133770697361243,0.09036144578313253,0.6154753503865411
104107289175.jpg,7.187859723504309,3.318995366393386,0.08032128514056225,0.6126059817049266
104107001320.jpg,7.0980919912949245,3.3964285242199597,0.07028112449799197,0.5901320641938077
104108969952.jpg,6.823821512628933,2.888747694448373,0.060240963855421686,0.5214667212964608
104108337629.jpg,6.6430503601706485,3.338590189732486,0.050200803212851405,0.4762095239857252
104108729176.jpg,6.368271858619035,3.1955607696370003,0.040160642570281124,0.40741699435719764
104108552929.jpg,6.245012950988349,2.8959299809893317,0.030120481927710843,0.3765583500044435
104108334861.jpg,5.944709930222724,3.033341499071967,0.020080321285140562,0.30137559612486026
104109053645.jpg,5.484428562773283,2.8660991780194465,0.010040160642570281,0.18614125490483846
104108595636.jpg,4.740923194154335,3.162510702889745,0.0,0.0
