ID,Prefer,Monotonous,Quiet,Extensive,Vivid,Oppressive,Hexagon_ID,Complex_ID,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104110316198,2.0291499287221035,4.700886467681179,1.4602882487867908,2.2334238332378438,1.3687890205385282,2.7074533685563535,98,98-3,3.0,114.230465307,30.6019791073,4,0.0,0.006882487891919,0.0,0.993117512108081,0.0,0.0,0.105822646,0.099827516,0.007219968,0.002294237,0.004867289,0.014123377,0.0,0.146503653,0.004506899,0.000129464,0.614704951,0.160556266,0.82206134016,13.1562483641,5.70429110387,-0.09619621627,0.42037189752
104107249798,3.1515825117819434,3.499057445519275,2.993783901371383,3.943416595447974,4.257492708462739,2.1888948768614584,127,127-2,3.0,114.484389481999,30.5645942348999,4,0.03096724863005,0.041544539314388,0.006371861858035,0.88861985472155,0.0,0.032496495475978,0.105805601,0.082963474,0.007306006,0.00113474,0.015470373,0.012717532,0.0,0.080659497,0.0,0.0,0.693942776,0.095627828,0.54331684133,11.5178427302,5.35987405678,-0.1033353569,0.37501615279
104112717776,3.7830743181182593,2.484433959173087,3.9367200973348644,4.308960224106317,0.9973790388096674,2.7140976302577102,107,107-4,3.0,114.323300505999,30.5898205286999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.105804789,0.066952516,0.02062987,9.54e-05,0.003963068,0.012025162,0.0,0.026155438,1.01e-05,0.0,0.764363636,0.237008047,1.11714467055,13.4066994487,4.64569480991,-0.0149560386,0.2265105684
104108572607,2.809872939842401,3.531193343154144,3.387244263359899,1.898523027637055,3.0260331617014216,2.2969118205425008,14,14-5,1.0,114.258793478,30.726597812,14,0.0,0.0,0.0,0.949451110543784,0.0,0.050548889456216,0.105776786,0.038236607,0.000569399,0.011408685,0.031234578,0.049596185,0.0,0.166773539,0.0,0.0,0.596404221,0.101092805,0.51961046537,11.8203904682,5.96046231324,-0.11875214538,0.40641132947
104111757014,0.9425589323813396,4.775533828864183,0.9133049096546408,1.5224090654839582,0.7613030529123457,5.0,129,129-8,3.0,114.199682744,30.5596979357,4,0.057099158807035,0.0,0.0,0.942900841192965,0.0,0.0,0.105760958,0.224721997,0.016509334,0.001104708,0.006576705,0.007611607,0.0,0.06871875,0.005923295,0.0,0.563072646,0.217704488,1.37144861568,15.522703267,6.5149410375,-0.07830078401,0.32352081443
104110887175,2.152758753631895,2.107813751657761,2.551039374320086,3.14195110112214,2.783639771123033,3.434715945754655,191,191-2,3.0,114.442457961,30.4879651078999,4,0.080505230926257,0.0,0.0,0.910436335799949,0.0,0.009058433273794,0.105746347,0.181771104,0.011974432,0.004947646,0.020814123,0.030974432,0.0,0.076664367,0.0,0.000111607,0.566994318,0.145117051,0.87682539071,12.3803405751,4.40411833765,-0.12145077235,0.40997255828
104112896932,4.31130073122776,3.153503640452764,1.707547718507417,4.619600698957497,0.9222958687404289,2.4215224386970324,222,222-1,3.0,114.466053384999,30.4564367310999,8,0.017834394904459,0.046114649681529,0.025095541401274,0.589426751592357,0.0,0.321528662420382,0.105745536,0.051256088,0.010727679,0.0,0.000439529,0.003260958,4.59e-05,0.036622971,0.004617289,0.038088068,0.749196023,0.037939924,0.22279968342,7.75011904373,2.16931793994,-0.08977442601,0.43486128841
104110957583,1.4443681938393866,4.551048490713272,1.4411032947618931,1.9947195970442002,1.268897609521894,4.143063934042054,51,51-22,3.0,114.299056813,30.6474189467999,5,0.0,0.0,0.0,1.0,0.0,0.0,0.105717938,0.134876623,0.014890828,5.68e-06,0.000502841,0.013698864,0.0,0.032989854,0.001482955,8.12e-05,0.695753247,0.157850505,1.30039358251,22.938350898,12.6728243668,-0.08981488334,0.38930264771
104112498062,1.1945198515446473,2.4238440570431687,1.9071585724025815,1.7182471070032248,1.408303405828083,3.0852620351236,85,85-2,2.0,114.404796292,30.6100781990999,4,0.017080943275972,0.0,0.002931803696622,0.92797960484385,0.0,0.052007648183556,0.105715097,0.182903003,0.015872565,0.005524351,0.011286932,0.0303125,2.03e-06,0.044299513,0.0,0.004751623,0.599331169,0.114207026,0.51104609579,8.5245419788,2.64075622346,-0.11971888001,0.40324402507
104110410353,1.9602667574013963,4.224878427730809,2.1070227534175423,1.6594161404778944,2.601871449470621,4.827133494772175,201,201-9,2.0,114.288510536999,30.476978612,14,0.0,0.0,0.0,0.964358452138493,0.0,0.035641547861507,0.105707792,0.175704545,0.038594156,0.000158685,0.006461445,0.04787013,0.0,0.064364854,0.01992086,0.0,0.541202922,0.124375967,0.78524608203,14.6913339819,7.71486722707,-0.07673992412,0.29892418518
