img_id,Extensive,Monotonous,Oppressive,Prefer,Quiet,Vivid,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104112390283.000000000000000,6.584937572000000,3.858381510000000,5.140753746000000,5.936879635000000,3.152602196000000,6.264723778000000,3.000000000000000,114.079629613999000,30.532140581200000,5,0.251433668918058,0.000509748948643,0.000127437237161,0.729068433796355,0.000000000000000,0.018860711099783,0.278558036,0.093955763,0.013405438,0.000643669,0.001931818,0.024341721,8.48E-05,0.06702638,0.004928977,8.85E-05,0.514987013,0.049596882,0.14443607647,6.28135011760,2.73028102374,-0.13295572893,0.30068740188
104110060598.000000000000000,6.207479954000000,4.568381310000000,4.082585335000000,3.649221659000000,4.637098789000000,7.676195145000000,3.000000000000000,114.109309675999000,30.540097865100000,6,0.034676185619582,0.009051504334523,0.078148903620602,0.842172361040286,0.000000000000000,0.035951045385008,0.277244318,0.040198052,0.043189123,0.003999594,0.003153409,0.040540179,0,0.06663961,5.60E-05,9.74E-06,0.524969968,0.121238132,0.39710473218,6.50601232287,3.53660584962,-0.13485963093,0.48301908663
104112038099.000000000000000,7.370398045000000,5.989977837000000,5.577877998000000,6.430308819000000,3.351356030000000,7.915904045000000,3.000000000000000,114.223390338000000,30.493500334400000,4,0.003951057863880,0.000000000000000,0.000000000000000,0.984450675503441,0.000000000000000,0.011598266632679,0.27676664,0.221505682,0.004951299,0.001948052,0.021622565,0.019062906,0.006187094,0.147946023,0.000371347,0.005023539,0.294614854,0.078410741,0.22416333337,6.03223770827,3.12743297766,-0.07788396781,0.34142755429
104113254290.000000000000000,8.061709404000000,4.079996586000000,2.215100050000000,7.311304569000000,3.466331482000000,6.332688808000000,3.000000000000000,114.231273099000000,30.530746120500000,14,0.018230494645589,0.000000000000000,0.000000000000000,0.945181030086690,0.000000000000000,0.036588475267721,0.275034903,0.021772727,0.006028409,0.048358766,0.017107143,0.057002841,0.012838474,0.118270292,0.019151786,4.83E-05,0.424385958,0.078610094,0.77320137499,17.22535215640,11.03779042420,-0.09200506798,0.36981771038
104113026821.000000000000000,5.268547535000000,5.095350266000000,4.247841358000000,3.658367395000000,3.441219330000000,7.343208790000000,3.000000000000000,114.293419091000000,30.438073138099900,14,0.000000000000000,0.028429372768995,0.000000000000000,0.881055583885773,0.000000000000000,0.090515043345232,0.274784497,0.052280032,0.059149351,8.93E-05,0.007261364,0.042534497,0,0.096774756,0.000183847,0.000125812,0.466814529,0.027515858,0.09789852321,4.19328460211,1.23228413051,-0.10830020571,0.37394625032
104110518556.000000000000000,8.217063904000000,4.116425037000000,2.342221022000000,6.242912769000000,3.158698320000000,3.897783756000000,3.000000000000000,114.264704836999000,30.537557946900000,4,0.104243659997451,0.005352363960749,0.000000000000000,0.890403976041799,0.000000000000000,0.000000000000000,0.274266234,0.126333198,0.005242695,0.001885552,0.020212256,0.031637175,0.010471185,0.060770698,0.001512581,0.030688312,0.435793831,0.131615191,0.80764804173,13.62979278870,5.86148970774,-0.12924230358,0.22156638508
104107356234.000000000000000,8.195942879000000,5.350669384000000,2.080298424000000,8.552130698999990,3.648562670000000,3.905787706000000,3.000000000000000,114.216517443000000,30.570580375399900,5,0.020907700152983,0.005481896991331,0.000000000000000,0.973610402855686,0.000000000000000,0.000000000000000,0.274010958,0.067829545,0.046618912,0.011655438,0.008847403,0.066097808,0.008517451,0.041117695,0.011696834,0.001127435,0.462473214,0.151276577,0.95597583925,15.11203764460,5.42471159845,-0.11753977401,0.37974747479
104106226231.000000000000000,5.243437290000000,4.555436611000000,2.917814493000000,4.324042797000000,3.700131893000000,4.680573463000000,3.000000000000000,114.354222276000000,30.372150480199900,4,0.000510790448219,0.000000000000000,0.197165113012387,0.802324096539395,0.000000000000000,0.000000000000000,0.273325487,0.102061282,6.57E-05,0.000179383,0.000778815,0.019707386,0,0.08742776,0,1.62E-06,0.516452516,0.057730057,0.27778148144,8.09976219236,2.70904748052,-0.14395601269,0.50121266357
104113159001.000000000000000,6.492203236000000,6.779057503000000,2.908357382000000,5.357170582000000,3.332094908000000,4.537628651000000,3.000000000000000,114.343614701999000,30.561858921999900,4,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.272925731,0.124752029,0.003784497,0.002018669,0.003020698,0.01561039,0,0.053710227,0,0.000146104,0.524031656,0.198351595,1.31061185950,17.87388637080,7.68934606828,-0.06813944107,0.32817495242
104105850014.000000000000000,5.602893829000000,3.237881422000000,3.160774946000000,4.500672817000000,3.033452511000000,5.918107033000000,3.000000000000000,114.142104802999000,30.499680737100000,14,0.045315292315548,0.000000000000000,0.000000000000000,0.954684707684452,0.000000000000000,0.000000000000000,0.272578328,0.144474838,0.010255276,0.009716315,0.014594156,0.031076705,0,0.071394886,0.00740625,0,0.438503247,0.166622654,0.70519065012,11.15845286150,4.19222585500,-0.14372263284,0.45204785023
104113307438.000000000000000,8.521677971000000,5.408278942000000,3.237335920000000,8.343275070000000,3.278237343000000,7.045054436000000,3.000000000000000,114.564794814999000,30.697907948699900,5,0.144277338771348,0.041040020392557,0.000000000000000,0.779505480499618,0.000000000000000,0.035177160336477,0.271125,0.12451461,0.013356737,0,0.008096591,0.014896916,0.006489042,0.140523945,0.00073539,4.34E-05,0.420218344,0.059316446,0.33427026112,7.96050389290,3.32185382413,-0.16964931653,0.38861646101
104109594865.000000000000000,8.409039497000000,6.768670559000000,5.323691368000000,6.414945602000000,2.855125189000000,8.037924767000000,2.000000000000000,114.048722009000000,30.567917928300000,5,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.270905844,0.089812094,0.045319399,0.003334821,0.072653815,0.076433847,0,0.084471997,0.000366883,0.000686282,0.355999594,0.163982219,0.79289918420,9.45135927193,3.53514432155,-0.11175043662,0.45485208899
104113157233.000000000000000,8.752317429000000,5.448199749000000,3.006533146000000,7.036202908000000,3.673402309000000,4.046678543000000,3.000000000000000,114.221126209000000,30.511232272600000,14,0.000000000000000,0.053027405991077,0.000000000000000,0.946080305927342,0.000000000000000,0.000892288081581,0.270315747,0.165713474,0.023177354,0.00204586,0.006616071,0.022137175,0.002516234,0.165956575,0.027450893,0.013488636,0.300581981,0.055683482,0.60520948782,19.13055070570,13.02305696080,-0.12445343618,0.39072368983
104111945788.000000000000000,4.540655136000000,4.030420303000000,6.543496132000000,4.616708755000000,3.182205439000000,6.944578171000000,3.000000000000000,114.443559117000000,30.509036980099900,6,0.003185119123455,0.043062810549115,0.000000000000000,0.953752070327430,0.000000000000000,0.000000000000000,0.269928977,0.156111201,0.005910308,0.007967127,0.027923295,0.036172484,0.00742086,0.051013799,0.000336445,0,0.437215503,0.144339657,1.11049267928,15.71456403430,5.27904279322,-0.16584267017,0.48432345463
