dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
quiet,resnet50_colour,spatial_block,1,293,108,98,19,0.4677698255530798,0.5220045369353531,0.9617318602833267,0.9806792851301218,0.4661086373173318,0.07619484747122289,1.1196556862872722,0.16899331694976932,1.0556372932300482,0.08128338874894635
quiet,resnet50_colour,spatial_block,2,275,107,117,7,0.41656893282160257,0.35230845407932376,1.2510818424448062,1.118517698762432,0.4661086373173318,0.07619484747122289,1.1196556862872722,0.16899331694976932,1.0556372932300482,0.08128338874894635
quiet,resnet50_colour,spatial_block,3,315,114,70,7,0.4580030904773216,0.4456591419934236,1.245361331820119,1.1159575851349006,0.4661086373173318,0.07619484747122289,1.1196556862872722,0.16899331694976932,1.0556372932300482,0.08128338874894635
quiet,resnet50_colour,spatial_block,4,256,115,128,19,0.4929240053939251,0.5480637141582098,0.909896812764688,0.9538851150765946,0.4661086373173318,0.07619484747122289,1.1196556862872722,0.16899331694976932,1.0556372932300482,0.08128338874894635
quiet,resnet50_colour,spatial_block,5,309,104,86,28,0.4907329809246591,0.4625073394203487,1.2302065841234209,1.109146782046191,0.4661086373173318,0.07619484747122289,1.1196556862872722,0.16899331694976932,1.0556372932300482,0.08128338874894635
