dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
extensive,resnet50_colour,spatial_block,1,327,90,82,34,0.716251852199707,0.6474874189707467,0.7213311306451156,0.8493121514761905,0.6492929855569377,0.03162023726174615,0.7307144852858873,0.06415250164029003,0.8541673863841928,0.03729211249521431
extensive,resnet50_colour,spatial_block,2,296,97,106,10,0.6389137532360512,0.6359840478651437,0.7345751291108243,0.8570735844201619,0.6492929855569377,0.03162023726174615,0.7307144852858873,0.06415250164029003,0.8541673863841928,0.03729211249521431
extensive,resnet50_colour,spatial_block,3,331,85,83,4,0.6881422877505101,0.6722951970529915,0.7196117769800342,0.84829934397006,0.6492929855569377,0.03162023726174615,0.7307144852858873,0.06415250164029003,0.8541673863841928,0.03729211249521431
extensive,resnet50_colour,spatial_block,4,271,123,105,12,0.7727210034805203,0.6857147115206477,0.6493116735040968,0.8057987797856837,0.6492929855569377,0.03162023726174615,0.7307144852858873,0.06415250164029003,0.8541673863841928,0.03729211249521431
extensive,resnet50_colour,spatial_block,5,319,57,123,4,0.7528277988804841,0.6049835523751593,0.8287427161893657,0.9103530722688674,0.6492929855569377,0.03162023726174615,0.7307144852858873,0.06415250164029003,0.8541673863841928,0.03729211249521431
