ID,extensive,Sky,High rise building,Low rise building,Grass,Hard ground,Tree,Water,Railing,Road,Barren land,Building interior,Floor,Hue_Mean,Hue_Std,Saturation_Mean,Saturation_Std,Brightness_Mean,Brightness_Std,EdgePixelRatio,Entropy,Colorfulness,Contrast,Sharpness,Image_Variance
104108622246,2.248995983935743,0.2115,0.2098,0.0088,0.0015,0.0116,0.0207,0.0,0.1074,0.0063,0.0002,0.4222,3,68.92650240384616,59.03623709562671,30.58527644230769,62.98066085228009,128.86766826923076,99.86360698639052,44.60967548076923,5.146661327983873,10.037297416066258,98.2807089996197,4525.728012586063,9659.09776146793
104108622319,3.463855421686747,0.1498,0.0785,0.0002,0.0,0.0008,0.0188,0.0,0.0695,0.0,0.0,0.6824,2,76.14888822115384,52.813866407808405,27.576923076923077,54.22764047507584,151.69498197115385,101.7368808817636,39.23076923076923,4.846471741880149,9.836884901225174,101.22105153219682,3836.1704520276303,10245.701273283648
104108622359,0.963855421686747,0.0859,0.0774,0.0078,0.0,0.0083,0.0522,0.0,0.0998,0.0161,0.0,0.6523,1,53.24381009615384,56.72102565494168,37.240234375,69.83887455582251,72.00111177884615,91.20227627138073,30.26592548076923,5.200317150388088,9.570564049923597,88.90199907098034,2350.9391026279063,7903.5654388165885
104108623685,4.63855421686747,0.1551,0.0732,0.0204,0.0004,0.002,0.0258,0.0,0.066,0.0017,0.0004,0.655,3,55.37331730769231,51.60217701463104,28.46045673076923,62.40927934104286,104.8341346153846,105.0124575403994,30.51111778846154,4.987834731819739,9.71930998371396,103.25291511788724,2613.199942067163,10661.164480341624
104108626167,0.10040160642570281,0.0667,0.0857,0.0035,0.0059,0.0021,0.0868,0.0,0.0467,0.0,0.0,0.7026,2,30.02668269230769,46.85147945344136,23.966586538461534,53.54607078059592,72.13314302884615,95.09058893214784,28.741135817307693,5.0090155963187595,14.806329638822437,92.53597836265276,2359.524560687725,8562.907291533342
104108627229,4.126506024096385,0.1739,0.1154,0.0298,0.0001,0.0096,0.0522,0.0021,0.1165,0.0,0.0,0.5004,2,42.14768629807692,46.30394694255861,31.0015625,60.10771629046263,106.7377704326923,103.80286137734926,41.19996995192308,5.1353407085880445,13.378921977062111,102.17013084846992,4653.230431506817,10438.735637593469
104108630312,0.9437751004016064,0.0843,0.2101,0.0031,0.0231,0.0082,0.1152,0.0,0.1222,0.0,0.0,0.4338,1,69.97463942307692,48.56412623368342,47.67286658653846,64.24484169527504,115.33233173076924,88.74862343377477,53.32932692307692,5.316000132089648,18.707129938312725,86.49445213450522,4256.444231989031,7481.290250048215
104108630890,1.7570281124497993,0.0687,0.152,0.0017,0.0004,0.0076,0.039,0.0,0.0963,0.0,0.0,0.6343,3,60.28939302884616,48.73513760616833,38.58272235576923,66.14715081436245,110.7484375,97.125433421273,52.12635216346154,5.339417373202837,15.865884006460565,94.82233231965544,4822.511836887337,8991.274706539174
104108630923,4.949799196787149,0.1572,0.0691,0.046,0.0,0.004,0.0127,0.0016,0.0539,0.0009,0.0007,0.6539,2,52.84660456730769,52.03168757505888,21.93455528846154,52.486000726652755,116.5747295673077,109.14875448394092,32.28876201923077,4.553358265469948,9.784872628907928,107.94389299181266,3261.838101264005,11651.884034227902
104108640643,4.5582329317269075,0.1903,0.0047,0.0467,0.0163,0.0022,0.0321,0.0,0.1159,0.0,0.0,0.5918,2,44.12509014423077,49.76873386459277,42.05108173076923,77.57929162614515,82.23200120192308,101.01007151188706,30.120342548076923,4.939684936484405,11.639100648943772,99.38940588277605,3290.1683330251476,9878.254001731197
104108642604,2.3493975903614457,0.1357,0.119,0.0004,0.0024,0.0266,0.071,0.0,0.0771,0.0045,0.0,0.5633,2,60.413401442307695,49.17715975486171,28.44405048076923,54.37803810643727,129.06532451923076,98.82639115376224,40.17322716346154,4.870499361411545,11.683425178630335,97.44703000987624,2830.073284915721,9495.92365774572
104108646106,4.066265060240964,0.1514,0.2785,0.0063,0.0111,0.0232,0.0617,0.0,0.0934,0.0008,0.0,0.3735,2,50.951953125,42.214250127813145,29.629056490384617,51.393444220497294,112.53055889423077,93.07518138941882,38.57181490384615,5.271966523100625,16.480242955727597,90.39984885244225,2464.3426831632532,8172.1326725444
104108647249,3.604417670682731,0.1683,0.0108,0.0139,0.0025,0.0118,0.0199,0.0017,0.069,0.02,0.0221,0.66,2,51.02635216346154,46.40724111514549,25.77262620192308,52.935047981103374,158.3255108173077,102.1888797750468,36.91676682692308,4.651140990004754,11.708730840297124,101.76483954188735,4458.845552754599,10356.082566986084
104108648056,1.8775100401606426,0.1541,0.1378,0.0112,0.0066,0.0183,0.0861,0.0,0.059,0.0008,0.0006,0.5256,2,71.26670673076923,47.98174379607384,36.11400240384615,61.20050233964583,127.97091346153846,94.19394404035286,38.02013221153846,4.946367962214076,13.03736338143734,93.17512407369892,2430.8561803612342,8681.603746149189
104108649028,3.3835341365461846,0.1507,0.1541,0.0017,0.0012,0.0054,0.02,0.0,0.1121,0.0004,0.0015,0.5528,3,65.33716947115384,50.123582136743536,39.84738581730769,67.40264165401892,112.36974158653848,100.97390200497904,45.44486177884615,5.171351313077759,14.895410148288628,99.5244671295737,4886.830655133851,9905.119557425594
104108652136,4.779116465863454,0.1477,0.0,0.0479,0.0046,0.0009,0.0341,0.0,0.0941,0.001,0.0,0.6697,1,46.99888822115385,49.76021981389762,31.603605769230768,63.03063652577675,103.53121995192308,103.52672011475322,39.00856370192308,4.982734376529169,10.372527110123071,102.18695933000228,3531.491113479886,10442.174657111536
104108653387,0.9337349397590361,0.0311,0.1166,0.0,0.0005,0.0161,0.0515,0.0,0.0935,0.0,0.0,0.6907,1,67.2842548076923,55.693590745846535,49.88076923076923,74.8305362898564,77.49266826923076,84.88248278499944,50.83143028846154,5.228946197614277,16.6624592993677,82.2071599411993,4135.679352218357,6758.017145597921
104108655852,3.4839357429718874,0.1535,0.0504,0.0488,0.0045,0.005,0.014,0.0005,0.0497,0.0025,0.0,0.6711,2,42.65051081730769,55.348470510394655,15.191586538461538,43.64231198687598,99.11030649038462,110.12146239636812,25.522986778846153,4.390391454420355,9.262338263943215,108.98260755039378,2731.978545469927,11877.208748483146
104108658172,4.096385542168675,0.1974,0.0584,0.0044,0.0015,0.0036,0.0519,0.0072,0.1565,0.0159,0.043,0.4602,2,71.6671875,49.99370626517207,33.47761418269231,51.73766729980375,144.67710336538462,98.60656302405636,40.80153245192308,5.162248001551025,14.672642152281735,97.41602801481154,4039.309128691544,9489.882514182547
104108662703,0.6626506024096386,0.002,0.0081,0.0013,0.0702,0.0003,0.1874,0.0,0.0759,0.0002,0.0004,0.6542,1,36.84897836538462,42.3667803766714,50.33509615384615,72.76496570882267,88.80372596153846,87.84577044545556,50.29507211538461,5.150956623416641,18.60847071830691,83.63415250933798,3306.9196766789,6994.6714659552035
104108667134,4.618473895582329,0.1674,0.0545,0.0394,0.0025,0.004,0.022,0.0004,0.0939,0.0002,0.0,0.6156,3,55.264332932692305,54.93543403811845,38.98897235576923,72.9990431791661,108.42875600961538,101.71417743186043,36.48001802884615,4.903463671485264,8.96014135671551,100.66055788588156,2797.3414842449847,10132.547913896911
104108670376,2.2690763052208833,0.0764,0.1594,0.0153,0.0017,0.0105,0.0222,0.0,0.087,0.0,0.0,0.6273,2,52.56616586538462,55.45074702504872,26.80345552884615,59.43041781256993,90.59993990384616,96.61626950804006,43.36838942307692,5.241200107592192,9.128416611169223,94.5493149336142,5247.233731024025,8939.572954415764
104108678419,0.1606425702811245,0.0213,0.05,0.0002,0.0,0.0001,0.4384,0.0,0.0811,0.0,0.0,0.4089,1,58.74302884615385,45.04502567900528,54.42506009615385,65.5294875225829,94.37490985576925,75.02934386890321,43.46799879807692,5.30478733191392,22.20576777055555,71.88998381217601,1874.9005752825312,5168.16977251493
104108678513,4.046184738955823,0.0831,0.1055,0.0227,0.0,0.0003,0.0098,0.0001,0.0392,0.0036,0.0,0.7356,2,71.57181490384616,55.64479454474855,37.758954326923075,66.01078099128691,149.11499399038462,97.77441672567338,44.27253605769231,4.828103450110029,13.311086227537183,97.07767259808112,4364.049465938772,9424.07451706023
104108682136,2.7309236947791167,0.0672,0.1158,0.0088,0.0002,0.0174,0.0334,0.0,0.0552,0.0172,0.0,0.6848,2,81.61637620192307,56.4817425176457,39.99221754807692,68.44210622546382,116.4829326923077,87.54935701096801,44.525390625,5.149177063875789,10.66230198454168,85.3073777844683,2376.1511591479057,7277.348704461995
104108683768,4.28714859437751,0.1125,0.0336,0.0038,0.0,0.001,0.0205,0.0023,0.0592,0.0043,0.0001,0.7627,3,69.36111778846154,57.03799764782794,36.98254206730769,71.58442997392478,130.67478966346152,105.45034223244102,36.82481971153846,5.005726034893341,9.657020040592975,104.41756018775052,3228.4973344529735,10903.0268755625
104108688960,0.0,0.037,0.0935,0.0021,0.0,0.0081,0.0136,0.0,0.0549,0.0,0.0,0.7909,2,45.48515625,62.76084765531044,41.43650841346154,83.15695883660642,61.31805889423077,89.90291176635296,29.331129807692307,4.8455094408572705,6.379664701569805,87.72134181389535,2220.209999638845,7695.033809630266
104108689696,2.289156626506024,0.1206,0.1392,0.0354,0.0,0.02,0.0249,0.0,0.0578,0.0096,0.0,0.5925,2,58.809615384615384,52.25251067160971,42.88025841346154,67.97107916649715,134.56634615384615,97.56670664126408,44.00435697115385,5.010421738949472,16.15797348148082,96.2125327214284,3508.3167142102843,9256.851452671932
104108690599,4.919678714859438,0.2943,0.0589,0.0491,0.0406,0.0107,0.0525,0.0,0.1376,0.0141,0.0,0.3423,3,67.27154447115385,39.36285796175747,30.834375,52.10081154407945,166.7186298076923,91.06057248922214,37.39948918269231,5.034044967440196,16.779405134195457,90.52278664631208,2786.0056576158877,8194.374902213734
104108695903,4.8694779116465865,0.2342,0.0415,0.0092,0.0002,0.004,0.09,0.0013,0.1159,0.0005,0.0036,0.4996,3,51.45985576923077,43.91245605855566,35.62331730769231,62.316809391571624,143.3704326923077,100.66299976857896,41.45282451923077,4.875886195753717,14.739784144558769,99.99357185853846,4015.124516918476,9998.714413028694
104108701046,0.5522088353413654,0.1634,0.1735,0.001,0.0,0.0041,0.0097,0.0,0.1295,0.0016,0.0001,0.5171,2,73.59876802884615,48.75957109863285,56.65736177884615,80.34670775087908,113.14813701923076,100.37406116114477,46.34900841346154,5.160367961441464,22.39246561805071,98.06805804966906,6025.1471249470915,9617.344009633262
104108703120,1.0642570281124497,0.1402,0.0918,0.0015,0.0,0.0,0.0013,0.0,0.071,0.0,0.0,0.6942,3,64.98849158653846,56.32528311333024,53.03855168269231,77.75268081000657,77.90877403846154,92.4681014772376,29.377103365384617,5.1578206640864845,25.2813572365128,89.4767342817367,2401.508901034925,8006.085977724514
104108707005,2.068273092369478,0.0991,0.0751,0.0047,0.0017,0.0092,0.0204,0.0,0.0893,0.0041,0.0007,0.6958,2,62.87178485576923,51.65910760569887,51.471484375,77.15228738591203,124.69119591346154,98.06877238550302,45.77433894230769,5.191157807770037,14.061324664138322,96.5537064403642,4747.028035266583,9322.618227372028
104108707416,0.5823293172690763,0.0309,0.1193,0.0089,0.0012,0.0042,0.0122,0.0,0.0371,0.0005,0.0,0.7856,2,51.864423076923075,57.80675342461365,23.029447115384617,51.15153097267143,115.06571514423077,101.72988149256332,53.58984375,5.178453288466134,9.189597819978635,100.31795514454872,6622.123759346687,10063.69212438369
104108707624,3.7349397590361444,0.2089,0.1168,0.0054,0.0025,0.0022,0.021,0.0001,0.0992,0.0034,0.0,0.5407,3,59.979326923076925,46.093925774411616,31.313040865384615,62.328356794520595,124.42557091346154,106.87453239314492,34.97821514423077,5.005770127421332,11.703756154447758,105.48269024185193,3165.63448976686,11126.59794065848
104108707962,1.5060240963855422,0.0625,0.1415,0.007,0.0076,0.0182,0.0592,0.0126,0.0915,0.0,0.0,0.6,1,65.94029447115385,51.29295642443942,37.64107572115385,62.81517016174193,107.67575120192308,94.36764872528136,51.15324519230769,5.3058058501496514,13.197823736938265,92.45562029963756,4563.079448573548,8548.041724990753
104108709585,4.7991967871485945,0.244,0.04,0.052,0.0043,0.0109,0.0433,0.0,0.0453,0.0102,0.0143,0.5356,3,62.37734375,44.32468210179409,45.26541466346154,68.13027118639276,138.35441706730768,100.79808403691786,31.530198317307693,5.021884554543575,21.045115693776538,98.73971969775752,2482.89841909465,9749.532245991724
104108711163,1.9176706827309238,0.0971,0.0698,0.0053,0.0314,0.0017,0.1518,0.0,0.0782,0.0,0.0,0.5646,1,55.865414663461536,48.54563741498893,42.59519230769231,69.8544289140304,93.8951622596154,89.96764863613753,37.11598557692308,5.101692784114628,12.62905550898129,88.02063089532665,2212.0869483722036,7747.631463211331
104108718686,0.25100401606425704,0.1127,0.2559,0.0036,0.0021,0.0154,0.0174,0.0,0.144,0.0047,0.0,0.4442,2,79.65892427884616,54.75855094619871,28.899008413461537,51.48291222746245,118.70763221153848,92.45049663884224,51.72791466346154,5.333640075512045,10.865631805926771,90.67899983323942,4838.93675818449,8222.681010756634
104108725465,2.1485943775100402,0.2333,0.2227,0.0306,0.0006,0.0081,0.045,0.0016,0.0958,0.01,0.0027,0.3496,3,69.1338641826923,39.176653447334104,27.43933293269231,52.234320174788614,150.82749399038462,91.86744648485556,40.70958533653846,5.028968588045471,9.34523796239721,91.01604112203933,3291.556627041969,8283.919741528753
104108726540,4.859437751004016,0.1288,0.0097,0.0021,0.0209,0.0,0.0155,0.0072,0.0748,0.0155,0.0058,0.7198,3,49.46379206730769,54.5502245116743,27.91640625,61.129530625458,130.30751201923076,110.0009949859386,33.51472355769231,4.35643410705223,9.373156943989438,109.08851108048594,3974.3728757878594,11900.303249757304
104108729176,0.20080321285140562,0.0253,0.0324,0.0003,0.0007,0.0284,0.2334,0.0,0.1106,0.0,0.0,0.5689,1,53.911298076923075,53.02325328740571,46.31631610576923,65.2280723038555,75.67536057692308,75.91422692506063,52.1953125,5.2962445951621415,19.250475998665006,72.69234282325452,2789.4528784757536,5284.176705133563
104108729464,2.6004016064257027,0.1116,0.1583,0.0004,0.0186,0.0102,0.0491,0.0,0.0952,0.0,0.0,0.5565,2,47.51856971153846,39.08288795786913,51.938040865384615,73.63846198925233,127.6651141826923,100.50873489498954,51.42908653846154,5.196921338814773,22.17528303842108,98.62685000393984,5309.299489535721,9727.255541699653
104108729738,1.536144578313253,0.0798,0.1865,0.0045,0.0,0.0055,0.0036,0.0175,0.052,0.002,0.0084,0.6401,3,71.94432091346154,62.2346834499716,24.477974759615385,52.783955034835685,150.24696514423076,92.8412683971548,45.06174879807692,4.998613408855757,16.85240866730491,91.84562965245937,3399.988575804219,8435.619686256723
104108730392,2.3795180722891565,0.1242,0.016,0.0735,0.0028,0.0096,0.029,0.0,0.0693,0.0,0.0,0.6758,1,60.50706129807692,50.58213591947785,39.858443509615384,68.72660531312309,103.56087740384616,100.60079030647748,39.15414663461539,5.213561737488459,15.694973823941623,98.7311755428531,3836.592886904203,9747.845024073673
104108732600,0.6325301204819277,0.065,0.1108,0.0132,0.0009,0.0031,0.0642,0.0,0.1479,0.0,0.0,0.595,2,44.46123798076923,53.983761023446995,32.05318509615385,69.09903398940266,71.5049579326923,92.1505084162884,27.40790264423077,5.082897613287416,10.225801845904952,89.79133855606922,1690.5328620639775,8062.484479690642
104108734198,1.7670682730923695,0.1221,0.1154,0.0019,0.0089,0.0058,0.0271,0.0048,0.1121,0.0,0.0009,0.601,2,65.02935697115385,52.82493035276065,33.41355168269231,65.83968439407583,102.53650841346152,102.18365430929316,40.86283052884615,5.069184956386715,8.950782109584239,100.29450488322996,3326.4519332172463,10058.987709772236
104108739176,0.6124497991967871,0.0909,0.1718,0.0009,0.0,0.0164,0.0206,0.0,0.0879,0.0,0.0,0.6114,2,49.639693509615384,45.62194225952095,38.07256610576923,63.04674503795931,154.3021935096154,98.00767021345465,53.12244591346154,5.068316789751334,12.039080398766083,97.07083595932345,5584.0982278415295,9422.747193841878
104108739992,1.2349397590361446,0.0938,0.125,0.0032,0.0,0.0064,0.0044,0.0,0.0362,0.0,0.0001,0.7308,3,51.79660456730769,53.57183357561816,47.48368389423077,79.32724167804041,93.73326322115383,103.28713088075082,31.300330528846153,4.855956626273598,24.009567917413587,101.32738485175084,3589.509543211446,10267.238920894826
104108740569,2.8313253012048194,0.1648,0.0954,0.0337,0.0036,0.0046,0.0129,0.0,0.0475,0.0006,0.0051,0.6318,3,43.02040264423077,46.519402856717434,19.21319110576923,48.848045024109425,141.683203125,107.18819283956203,32.78680889423077,4.398557380647562,9.732510367661964,106.33309979622013,3185.7595411889793,11306.728112272904
104108743726,4.337349397590361,0.2092,0.0092,0.0875,0.0,0.0,0.0405,0.0006,0.0952,0.0002,0.0,0.5577,2,83.03972355769231,48.24163422812811,34.20477764423077,53.00779419295771,147.30462740384615,95.6201622845198,41.78230168269231,5.013766157627474,14.182554743429352,94.88285069636318,3616.627364032451,9002.755356268346
