dimension,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
oppressive,1,299,100,100,43,0.5964399344662341,0.6403614673833342,0.6949796078663667,0.833654369547936,0.6493967081435711,0.058421261352394255,0.7316377034694103,0.1385013481893519,0.8521696081701606,0.08249744223705605
oppressive,2,299,100,100,29,0.5943907551934822,0.6080743343110001,0.9148182082124003,0.9564612946755349,0.6493967081435711,0.058421261352394255,0.7316377034694103,0.1385013481893519,0.8521696081701606,0.08249744223705605
oppressive,3,299,100,100,8,0.5931056069146703,0.6494770362988621,0.7595028905998117,0.8714946302759482,0.6493967081435711,0.058421261352394255,0.7316377034694103,0.1385013481893519,0.8521696081701606,0.08249744223705605
oppressive,4,299,100,100,24,0.6211795890316656,0.601737371517789,0.75813118472302,0.8707072899218313,0.6493967081435711,0.058421261352394255,0.7316377034694103,0.1385013481893519,0.8521696081701606,0.08249744223705605
oppressive,5,300,100,99,8,0.647964855346242,0.74733333120687,0.5307566259454528,0.7285304564295529,0.6493967081435711,0.058421261352394255,0.7316377034694103,0.1385013481893519,0.8521696081701606,0.08249744223705605
