dimension,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
quiet,1,299,100,100,8,0.6399618323957931,0.5157066946048054,0.9645072848237386,0.9820933177777652,0.5046753572833953,0.05509149161699536,1.0323287580216722,0.1327991309258713,1.0143382475462228,0.06563799953656786
quiet,2,299,100,100,29,0.4966037158057204,0.4456448563230354,1.1351173270439128,1.0654188505202602,0.5046753572833953,0.05509149161699536,1.0323287580216722,0.1327991309258713,1.0143382475462228,0.06563799953656786
quiet,3,299,100,100,32,0.59219545195121,0.5537591297843081,1.0111612793705094,1.005565154214539,0.5046753572833953,0.05509149161699536,1.0323287580216722,0.1327991309258713,1.0143382475462228,0.06563799953656786
quiet,4,299,100,100,21,0.6012416356555319,0.5594692726207493,0.8598482777358062,0.9272800427787746,0.5046753572833953,0.05509149161699536,1.0323287580216722,0.1327991309258713,1.0143382475462228,0.06563799953656786
quiet,5,300,100,99,12,0.6669882056711994,0.4487968330840787,1.1910096211343943,1.0913338724397748,0.5046753572833953,0.05509149161699536,1.0323287580216722,0.1327991309258713,1.0143382475462228,0.06563799953656786
