dimension,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
extensive,1,299,100,100,43,0.714563479173262,0.6978671920582185,0.6488860455036125,0.805534633335906,0.7071576902301934,0.04151581340812521,0.6126688776606646,0.09504340203242902,0.7808731636581617,0.06027001679067274
extensive,2,299,100,100,17,0.7246164977947974,0.7249567048504033,0.5987017551304953,0.7737582019794654,0.7071576902301934,0.04151581340812521,0.6126688776606646,0.09504340203242902,0.7808731636581617,0.06027001679067274
extensive,3,299,100,100,21,0.6897010348018342,0.7498750154154716,0.4981905048556864,0.7058261151697962,0.7071576902301934,0.04151581340812521,0.6126688776606646,0.09504340203242902,0.7808731636581617,0.06027001679067274
extensive,4,299,100,100,13,0.7864495055697313,0.7224979101812921,0.5658639925384755,0.7522393186602755,0.7071576902301934,0.04151581340812521,0.6126688776606646,0.09504340203242902,0.7808731636581617,0.06027001679067274
extensive,5,300,100,99,26,0.694051020677679,0.6405916286455821,0.7517020902750533,0.8670075491453655,0.7071576902301934,0.04151581340812521,0.6126688776606646,0.09504340203242902,0.7808731636581617,0.06027001679067274
