dimension,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
prefer,0.7577590002258577,0.05209848203657425,0.5009040060557097,0.09575026537125624,0.7051303027881264,0.06796379684834976
monotonous,0.48508805362492124,0.08770097735898719,1.081796780012931,0.24484427736414677,1.0346275766024617,0.11907223514871201
quiet,0.5046753572833953,0.05509149161699536,1.0323287580216722,0.1327991309258713,1.0143382475462228,0.06563799953656786
extensive,0.7071576902301934,0.04151581340812521,0.6126688776606646,0.09504340203242902,0.7808731636581617,0.06027001679067274
vivid,0.6280824332992248,0.04650774554529031,0.7799828901530599,0.15759190233728504,0.8794834282904865,0.09008183443036859
oppressive,0.6493967081435711,0.058421261352394255,0.7316377034694103,0.1385013481893519,0.8521696081701606,0.08249744223705605
