ID,Sky,High rise building,Low rise building,Grass,Hard ground,Tree,Water,Railing,Road,Barren land,Building interior,Floor,Hue_Mean,Hue_Std,Saturation_Mean,Saturation_Std,Brightness_Mean,Brightness_Std,EdgePixelRatio,Entropy,Colorfulness,Contrast,Sharpness,Image_Variance
104111325579,0.0836,0.1911,0.019,0.0275,0.0246,0.064,0.0,0.059,0.0,0.0001,0.5312,2,55.49504206730769,47.64208165234705,26.418359375,30.787572897266575,121.67905649038461,96.9361706689797,48.22626201923077,5.287177114585558,24.000390579716008,94.49778632950519,3272.3408873428257,8929.831621176818
104111326725,0.1399,0.027,0.01,0.0028,0.0081,0.0345,0.0065,0.1528,0.0069,0.0144999999999999,0.5971,2,67.02376802884615,51.72232752543251,39.06871995192308,44.31024183158987,117.9916766826923,88.63760907211152,42.10411658653846,5.344778724108934,28.269515791258033,86.2572768962856,3704.1785037782206,7440.317817562486
104111328170,0.1532,0.1368,0.0128,0.0072,0.0172,0.0701,0.0001,0.0673,0.0053,0.0021,0.5278,2,65.85330528846154,52.56978130202156,19.299579326923077,28.743065214064366,144.397265625,97.93026560573463,46.95432692307692,5.120632486705988,17.105457309406535,96.72736963583057,3633.3732566914755,9356.184036666598
104111328427,0.1036,0.0039,0.0112,0.0013,0.0155,0.2446,0.0,0.0338,0.0,0.0,0.5859000000000001,1,36.42184495192308,41.21421915478274,25.72331730769231,32.34457951638301,81.22352764423077,89.40779222546908,32.86343149038461,5.312498585937371,24.104837899030333,86.15902394656753,2067.575355859339,7423.377407425198
104111328663,0.0687,0.16,0.0036,0.0044,0.0065,0.0301,0.0,0.0475999999999999,0.0,0.0,0.6790999999999999,2,54.11574519230769,55.24264497835258,17.508713942307693,27.735658474070636,128.81454326923077,102.42695294665182,42.07346754807692,4.863907032793148,14.713846761780967,100.98161918734296,2357.1354786889788,10197.287413697552
104111329126,0.0299,0.0764,0.0121,0.0001,0.0784,0.0584,0.0,0.0598,0.0,0.0,0.685,1,54.888131009615385,59.483969972138695,21.27578125,33.175728971328894,114.90177283653846,96.74893191236778,44.76292067307692,5.2874675911745666,18.49151256100494,94.82451359173197,3757.868095406075,8991.68837790856
104111329406,0.198,0.0021,0.0007,0.0015,0.0045,0.0810999999999999,0.0005,0.1234,0.0098,0.0128,0.5657,2,39.38954326923077,43.81574934491914,21.88025841346154,33.15420964947437,95.92094350961538,106.94349174565987,33.74459134615385,5.111316566693073,21.87310179648597,104.72464481110379,4097.926756720909,10967.251230811848
104111329764,0.1754,0.0536,0.0373,0.0001,0.0049,0.0237,0.0,0.0445,0.0089,0.0196,0.6319,3,69.23563701923077,44.26079770153196,23.72334735576923,29.30544745561916,161.94576322115384,91.89397159936289,35.88236177884615,4.979607939734222,15.581380341826618,90.87648863593384,2554.8182748322797,8258.536186797013
104111330009,0.1941,0.0758,0.0067,0.0,0.0053,0.1341999999999999,0.0,0.1008,0.0,0.0,0.4831,3,55.12551081730769,44.6729342659397,39.075631009615385,41.04139877445512,108.64272836538461,94.99003743945114,49.79702524038461,5.369751717051052,30.839752010106004,92.70979083167462,3877.238937796869,8595.105316052859
104111330069,0.1795,0.0748,0.0224,0.0143,0.0271,0.107,0.0,0.0445,0.0,0.0,0.5304,2,53.28647836538462,48.39497659337268,24.106310096153845,27.836634879824942,127.49849759615384,94.5976436304578,38.150390625,5.263434345485171,19.9870014123053,93.01249299169943,2412.0163627660627,8651.323852530937
104111330509,0.1534,0.0695,0.0196,0.0021,0.0146,0.0223,0.0001,0.0666,0.0036,0.0,0.6484000000000001,3,52.39362980769231,47.78616527439913,23.51240985576923,37.56151719993303,118.5563701923077,109.51125445015947,32.35006009615385,5.012147682134547,19.158009992207223,107.5518222472176,2963.370459269687,11567.39446869709
104111330550,0.0729,0.1792,0.0060999999999999,0.0031,0.0218,0.0521999999999999,0.0,0.0507,0.0,0.0,0.6139,1,80.48356370192307,48.586660226480795,33.7859375,32.27949373375661,129.3190204326923,84.29584498641164,53.37530048076923,5.348612876490342,22.881226070685887,82.45013057445125,3457.9251851559247,6798.02403174406
104111332240,0.0549,0.1377,0.0204,0.0001,0.0062,0.0344,0.0,0.0883999999999999,0.0,0.0,0.6581,2,48.07971754807692,57.48163364423984,21.637469951923077,35.69069561460838,115.67358774038462,98.32451012017967,57.26772836538461,5.238251784086787,14.361672664135797,96.40500852062537,5680.154710013486,9293.92566786185
104111332446,0.1341999999999999,0.1561,0.0152,0.0007,0.0067,0.0129,0.0,0.0317,0.0067,0.0,0.6357,3,53.83410456730769,53.29184690225596,13.420282451923077,20.41594701963841,131.39681490384615,99.06745857257185,34.05108173076923,4.80387481559227,10.542751376292511,97.92645207231276,2719.5158525816782,9589.590015470967
104111333499,0.0877,0.1448,0.0107,0.0111,0.0003,0.0412999999999999,0.0,0.0401999999999999,0.0015,0.0,0.6624,1,57.65432692307692,43.571877569500984,19.348768028846155,27.407690816815116,148.31274038461538,95.00315515352587,37.79792668269231,4.994297218350895,15.702045061786794,93.53060837396941,2863.9263983831465,8747.974702804837
104111335866,0.0486,0.0953999999999999,0.012,0.0058,0.0302,0.0546,0.0,0.038,0.0,0.0,0.7154,1,81.35799278846154,45.52361657077171,21.59131610576923,30.90545275394812,144.607421875,84.57048791917263,44.99278846153846,5.212526691282185,11.360322021248908,82.81190098195711,2730.1234405878736,6857.810944245469
104111336557,0.2130999999999999,0.0713999999999999,0.0028,0.0033,0.0003,0.0129,0.0017,0.0902,0.0,0.0,0.6045,3,57.024849759615385,50.893785055240905,18.839783653846155,33.649853968012685,130.39188701923078,109.48713276852148,31.24669471153846,4.825219151802339,11.422145384042821,108.55590997459423,3759.6356749395786,11784.385590412207
104111336799,0.0676,0.3059,0.0184,0.0003,0.0249,0.1093,0.0,0.0641,0.0,0.0,0.4096,1,67.68272235576923,47.65116283231157,26.441917067307692,28.320972011918183,119.5600360576923,84.35975432917921,55.40579927884615,5.453204978171492,14.7294192816611,82.53173933348515,3673.345230220817,6811.487997410339
104111336816,0.104,0.1,0.005,0.0012,0.0069,0.0116999999999999,0.0,0.0471,0.0,0.0,0.7241,2,65.84807692307692,49.75752983366366,27.54113581730769,34.01847794211817,133.9940204326923,97.75690448301104,30.89423076923077,5.1970111724058325,18.691465608427947,95.7947318316099,2622.0983941289237,9176.630646690053
104111339246,0.1146,0.1223,0.0064,0.0,0.0025,0.0093,0.0,0.118,0.001,0.0008,0.6253,3,74.72244591346154,52.13549609346533,31.357512019230768,41.6404432262576,122.50522836538461,98.00772375160994,50.71649639423077,5.322021506947266,18.578893074199147,96.48456225846046,5366.285120535405,9309.270754206731
104111339727,0.1155,0.1257,0.012,0.0007,0.0278,0.0274,0.0,0.1871,0.001,0.0,0.5027,2,51.169981971153845,54.61205163930836,15.295943509615384,27.549407240703324,98.88834134615385,100.93133957689915,34.166015625,5.230472690745643,10.396401447239617,99.01623979131156,2158.4376412106126,9804.215742410512
104111340083,0.0716,0.1225,0.0128,0.0006,0.0308,0.0504,0.0,0.0872,0.0,0.0,0.6241,1,58.022295673076925,54.87506775025676,25.710426682692308,31.93795177966868,90.84681490384615,89.73007885404559,48.99248798076923,5.405990969085691,20.28957633206082,87.13013886281601,4683.25389953252,7591.6610982536
104111341302,0.1444,0.0758,0.002,0.0,0.0018,0.0054,0.0,0.0583,0.0006,0.0,0.7117,3,67.74774639423077,48.00630884614894,19.131911057692307,24.653996807971602,156.80579927884617,96.49529835483965,36.02794471153846,4.907282533496984,13.287871128996459,95.91106519756752,2489.4362905504577,9198.932427332049
104111342521,0.1244,0.14,0.0,0.0002,0.0038,0.0199,0.0,0.1049,0.0,0.0004,0.6064,3,50.38602764423077,52.698602062489115,15.56280048076923,26.844019904949175,124.10198317307692,100.77700652502011,45.88161057692308,4.937756041496036,11.062794597131958,99.75232383674937,4465.423964482596,9950.526110831715
104111342627,0.1588,0.0595,0.0511,0.0,0.0044,0.0210999999999999,0.0,0.057,0.0085,0.0004,0.6392,1,74.45865384615385,57.92282641016162,19.207421875,26.17792025004459,143.05417668269232,99.67945882076465,43.48332331730769,5.042817949884128,15.2487295460088,98.91914192756626,3988.850976548054,9784.996639685998
104111343698,0.1802,0.004,0.019,0.0063,0.0182,0.042,0.0053,0.1032,0.0004,0.0006,0.6208,3,44.37815504807692,50.61998726331784,21.581189903846155,36.10122763237973,89.59795673076923,106.23348693244071,29.775540865384617,5.077014164293918,17.57983804851351,104.26038413574888,3550.4889933668505,10870.227700133917
104111343806,0.1425,0.0986,0.0,0.0001,0.0017,0.0233999999999999,0.0,0.1052,0.0,0.0,0.6285000000000001,3,42.47836538461539,53.89504758824851,16.350450721153845,29.922947770606214,76.25315504807692,93.65376345302876,24.726111778846153,5.21875322997042,10.690942371445717,90.93900144733546,2084.1655842247237,8269.90198423848
104111344719,0.0987,0.0865,0.0024,0.0409999999999999,0.0295,0.1122,0.0,0.1861,0.0,0.0,0.4437,1,58.30066105769231,54.81871390131086,28.517848557692307,39.01583497176977,94.35126201923077,91.26932220132896,43.14618389423077,5.369942476068278,18.087640427717055,88.48183166356876,2755.9782292789255,7829.034534540119
104111344879,0.1996,0.013,0.0385,0.0056,0.0074,0.0489,0.0,0.1213,0.0,0.0002,0.5654,3,62.13608774038462,46.695361124630026,37.64071514423077,41.574501242650015,126.39576322115384,103.7600522821658,34.43419471153846,5.176319385979893,27.77617867171165,101.57222085390443,3343.435367734108,10316.916049194337
104111346063,0.0925,0.0195,0.0378,0.0,0.0001,0.0118999999999999,0.0,0.0859,0.0034,0.0007,0.7482,3,33.28713942307692,54.16091922358799,18.10333533653846,38.417916223455606,90.26400240384615,105.93282246238014,37.62935697115385,4.547308113686039,11.220258224335529,104.82576170666212,4648.698670242581,10988.44031738191
104111346359,0.0319,0.0828999999999999,0.0,0.0046,0.0141999999999999,0.0844999999999999,0.0,0.0515,0.0,0.0,0.7304999999999999,1,43.71604567307692,47.07416235863518,27.56006610576923,34.81887022569381,104.21069711538462,94.67335997997877,49.24534254807692,5.301656082493061,22.14599892242002,92.17333176417145,3465.7384807437693,8495.923088508018
104111346605,0.1089,0.0549,0.017,0.0007,0.0111,0.0617,0.0,0.0533,0.004,0.0,0.6881999999999999,2,46.19125600961539,52.957623676990885,18.554417067307693,34.76607932965497,92.99606370192308,103.1167803373912,29.331129807692307,5.092489738161733,14.652263062971858,100.97294689862967,2134.270279530181,10195.536005393487
104111350608,0.1871999999999999,0.0993,0.0007,0.0,0.0,0.0011,0.0006,0.0411,0.0,0.0,0.6698999999999999,3,58.016917067307695,44.75752766096949,24.31640625,35.84086516046098,143.80724158653845,110.2418198679603,26.42713341346154,4.744758061941622,21.462364905581442,108.66236048553169,2347.658644080529,11807.508586287639
104111350795,0.1182,0.0762,0.0646,0.0029,0.0754,0.033,0.0,0.0473,0.0,0.0,0.5821000000000001,1,59.19245793269231,52.441820529735516,17.014783653846155,30.215994637349738,126.58665865384616,99.4296179242693,35.87469951923077,5.124784874227113,16.447619233597372,98.025909588741,2548.416641505315,9609.078950700025
104111351291,0.1964999999999999,0.042,0.0159,0.0,0.0036,0.0068,0.0,0.0571,0.0,0.0,0.6781,3,42.49399038461539,47.0888304874201,7.581820913461539,16.34895830166738,110.64657451923077,110.32999929427942,25.01727764423077,4.779932198905344,5.251436245322787,109.45479819796707,1580.1747272116756,11980.352848557694
104111351548,0.0924,0.1404,0.0019,0.0004,0.0066,0.0263,0.0,0.113,0.0,0.0,0.619,2,36.57647235576923,50.41054808975571,19.390715144230768,33.40589831747116,72.91986177884615,96.90097903386363,33.40745192307692,5.2398392061738805,16.93615054340729,94.86050153132396,2829.9760604867424,8998.514750774315
104111353021,0.0891,0.1002,0.0025,0.0008,0.005,0.0223,0.0,0.1114,0.0,0.0,0.6686,2,81.39477163461538,48.4521862010807,33.19825721153846,41.16982151641488,131.50631009615384,91.4781270939944,44.04266826923077,5.430568224667451,16.974240528629117,89.56951302968594,3137.394789948774,8022.6976643750795
104111355665,0.1064,0.1485,0.0003,0.0023,0.0046,0.0173,0.0,0.0673,0.0,0.0,0.6533,2,48.31974158653846,50.54150659721092,21.38653846153846,28.608863213415265,133.26595552884615,101.47926515717074,47.28380408653846,5.18321290913444,16.524166531978313,100.24802959618006,4715.637877013077,10049.667437916592
104111356172,0.03,0.113,0.011,0.0006,0.0066,0.0408,0.0,0.0466,0.0,0.0,0.7514,1,40.019591346153845,53.42730200330382,13.225450721153846,25.912022614275326,68.02259615384615,89.36883232613543,33.87484975961539,5.251856143018157,11.707337679918389,86.83198772091846,2344.1134567342,7539.7940915657355
104111356347,0.1441,0.1694,0.0156,0.0002,0.0053,0.0209,0.0,0.0916,0.0002,0.0038,0.5489999999999999,3,51.14834735576923,51.40738983687932,21.631580528846154,30.941700282500975,129.3854266826923,97.19964386347169,52.39453125,5.030778809418423,14.252074246313327,96.35818653960001,4961.598456705308,9284.900113200354
104111356467,0.0191,0.0246,0.0,0.0,0.0048,0.2983,0.0,0.0626999999999999,0.0,0.0002,0.5902000000000001,1,36.22235576923077,40.00408879617044,35.89462139423077,36.33580256432596,96.93689903846153,79.04799302297916,49.06911057692308,5.240479037208962,21.573093705899094,75.4287146185522,2019.2017312594985,5689.49098900699
104111356797,0.1394,0.1825,0.0127,0.006,0.0112,0.0306,0.0002,0.0479,0.0021,0.0031,0.5643,2,51.74477163461538,45.69842356333324,15.931219951923078,23.57374729168645,144.7696514423077,97.93427111472643,40.52569110576923,4.987934965872014,11.63035352135115,96.82367216029454,3158.8959550087834,9374.823490604196
104111357006,0.1018999999999999,0.0108,0.0312,0.0,0.0079,0.0115,0.0243,0.0384,0.005,0.0007,0.7683,3,34.16685697115385,44.837253262721255,11.905078125,24.024346088538543,90.9143329326923,110.33171748644789,21.454326923076923,4.697974971645426,11.085734382368384,108.77858843835914,2339.606448338074,11832.781302641919
104111357208,0.091,0.0963,0.0,0.0008,0.0025,0.011,0.0,0.0727,0.0,0.0,0.7256999999999999,2,69.18461538461538,56.166985142914506,28.395763221153846,33.48001179782345,129.80309495192307,95.48598094237207,51.26051682692308,5.1580905009537155,16.28763707401408,94.06675395279215,3963.173568870048,8848.55419921514
104111357797,0.0957,0.0911,0.0029,0.0031,0.0161,0.0467999999999999,0.0,0.0661,0.0097,0.0016,0.6668999999999999,1,60.60763221153846,61.25295677258333,22.26159855769231,33.5880446957407,142.03359375,92.57635986100236,57.39032451923077,5.188911379675297,16.93747866474862,91.63064089036591,4616.727297002127,8396.174349979197
104111357807,0.1344999999999999,0.0294,0.0123,0.0070999999999999,0.0062,0.0345,0.0163,0.0463,0.0081,0.0,0.7053,2,41.02881610576923,48.748788620721825,11.90069110576923,26.628613866392854,94.11469350961538,109.70546302821656,21.324068509615383,4.816376834716316,11.079854585257284,108.14597843185598,1618.5353983239168,11695.55265098346
104111358328,0.173,0.0484999999999999,0.0157,0.0022,0.0074,0.0449,0.0004,0.119,0.0008,0.0,0.5879,3,41.50760216346154,48.698947650881166,23.55634014423077,33.27195918631544,87.98368389423077,98.18585541582156,32.12785456730769,5.351478866095793,20.73518585394758,95.54776086693187,2904.101425780347,9129.374606684398
104111358404,0.1726,0.0499,0.013,0.0005,0.0064,0.0239,0.0,0.1669999999999999,0.0025,0.0001,0.5642,3,64.98521634615385,48.26352339083239,34.258473557692305,45.264752897608005,121.75724158653846,100.41403646200604,36.58728966346154,5.266046551156091,24.780589733682834,98.50107585429548,2563.8690612567248,9702.461944453673
104111359627,0.1485999999999999,0.0512,0.0065,0.0045,0.0204999999999999,0.0638,0.0,0.0915,0.0,0.0,0.6135,1,57.73647836538461,52.736397978366945,29.930739182692307,33.135664717287526,108.45180288461539,96.83505918133913,41.736328125,5.386004361808778,26.99230313772003,94.40995862616083,2821.3261812207825,8913.2402877934
104111359701,0.1393,0.0199,0.0273,0.0,0.0042,0.0098,0.0,0.1119999999999999,0.0006,0.0,0.6869,2,34.34660456730769,47.53745010146129,13.770733173076923,32.22183600554485,66.22839543269231,99.48508279993045,24.17442908653846,4.8908734233560525,11.28947469264997,98.04655108634799,2819.3931489806764,9613.126179927847
104111360466,0.1377,0.1027,0.0059,0.0001,0.0079,0.0187999999999999,0.0006,0.0636,0.0039,0.0013,0.6574,3,49.047415865384615,45.48583530368736,18.29149639423077,33.95998387237199,113.19275841346153,110.04990679150545,33.47641225961539,5.011066652105063,15.262210028126646,108.2314491419505,2628.9570011983114,11714.04658336662
104111361309,0.1277,0.0255,0.0381,0.0,0.0044,0.0197,0.0,0.1139,0.0293,0.0,0.6415000000000001,2,47.02391826923077,53.019383407002245,18.07899639423077,31.44342318726064,85.97944711538462,101.04112713767603,35.560546875,5.158770653644959,14.836412752812816,99.31704970836219,3170.244196205816,9863.876362773286
104111362251,0.0963,0.1523,0.0069,0.0,0.0065,0.0279999999999999,0.0036,0.0255,0.0109,0.0008,0.6692,3,37.74465144230769,41.40807127632997,23.36553485576923,31.93626760214406,145.10904447115385,106.01992018432124,37.34585336538461,4.893700432385822,17.899403310326633,104.41262478635703,3005.9878610382984,10901.996214776578
104111362314,0.1158,0.1961,0.0031,0.0004,0.0024,0.0167,0.0059,0.1139,0.0079,0.0,0.5377000000000001,3,43.11703725961539,52.814432469160145,17.710006009615384,27.620812132530443,87.12692307692308,93.89966897087677,32.15850360576923,5.298887738362412,13.663644400219715,91.6249653456855,1644.0446962218878,8395.13427459807
104111363599,0.1626999999999999,0.1236999999999999,0.0025,0.0217,0.0256999999999999,0.0846,0.0,0.0661,0.0,0.0,0.513,2,52.84738581730769,50.887337816170046,28.51496394230769,29.68948199252181,112.57593149038462,98.7324573818497,37.52974759615385,5.264068052672947,26.153401839416702,96.09841637144238,2089.812020372018,9234.905629099107
104111364769,0.087,0.0718,0.0158,0.0007,0.0007,0.018,0.0001,0.0235,0.0001,0.0001,0.7822,3,70.07734375,48.31309859975575,20.17734375,31.496181906305804,159.89711538461538,96.85152906166655,37.49143629807692,4.629162682119087,15.714986459461013,95.96341087465258,2519.950496442445,9208.97622669739
