dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
prefer,resnet50_only,spatial_block,1,308,97,94,23,0.706668806328262,0.6875869307954341,0.654769170564183,0.8091780833439466,0.7158642185081581,0.03168829431366209,0.5936252284680028,0.06744767350974776,0.7694096185913859,0.04519495667467891
prefer,resnet50_only,spatial_block,2,306,97,96,20,0.6710192791308126,0.7181947884157709,0.6075339208026475,0.7794446233072927,0.7158642185081581,0.03168829431366209,0.5936252284680028,0.06744767350974776,0.7694096185913859,0.04519495667467891
prefer,resnet50_only,spatial_block,3,294,64,141,18,0.7683740205143774,0.7650442268837878,0.47932170458385204,0.6923306324176708,0.7158642185081581,0.03168829431366209,0.5936252284680028,0.06744767350974776,0.7694096185913859,0.04519495667467891
prefer,resnet50_only,spatial_block,4,310,106,83,9,0.7478263460205576,0.720418369591052,0.6278983613435859,0.7924003794443727,0.7158642185081581,0.03168829431366209,0.5936252284680028,0.06744767350974776,0.7694096185913859,0.04519495667467891
prefer,resnet50_only,spatial_block,5,308,106,85,31,0.8457081560990277,0.6880767768547457,0.5986029850457462,0.773694374443647,0.7158642185081581,0.03168829431366209,0.5936252284680028,0.06744767350974776,0.7694096185913859,0.04519495667467891
