dimension,config,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
extensive,resnet50_only,spatial_block,1,327,90,82,36,0.711528677635874,0.6610236717682437,0.6936324865098971,0.832846016085745,0.6477319179543328,0.06579676783444502,0.7314454048123502,0.11799931790547424,0.8530799112965919,0.06800799359771043
extensive,resnet50_only,spatial_block,2,296,97,106,5,0.674602388244786,0.5473089672534338,0.913519234189845,0.9557820013945885,0.6477319179543328,0.06579676783444502,0.7314454048123502,0.11799931790547424,0.8530799112965919,0.06800799359771043
extensive,resnet50_only,spatial_block,3,331,85,83,7,0.7376588036687135,0.7295987468913105,0.5937780725131366,0.7705699660077187,0.6477319179543328,0.06579676783444502,0.7314454048123502,0.11799931790547424,0.8530799112965919,0.06800799359771043
extensive,resnet50_only,spatial_block,4,271,123,105,26,0.7273379679072027,0.6633906981417357,0.6954329620840473,0.8339262329990869,0.6477319179543328,0.06579676783444502,0.7314454048123502,0.11799931790547424,0.8530799112965919,0.06800799359771043
extensive,resnet50_only,spatial_block,5,319,57,123,8,0.7053270339051035,0.6373375057169404,0.7608642687648249,0.8722753399958209,0.6477319179543328,0.06579676783444502,0.7314454048123502,0.11799931790547424,0.8530799112965919,0.06800799359771043
