dimension,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
monotonous,1,299,100,100,22,0.5960276926653882,0.519789060353059,1.0974071829133423,1.0475720418727021,0.48508805362492124,0.08770097735898719,1.081796780012931,0.24484427736414677,1.0346275766024617,0.11907223514871201
monotonous,2,299,100,100,17,0.48426269022899693,0.5845177746605471,0.7881783403899136,0.8877940867058721,0.48508805362492124,0.08770097735898719,1.081796780012931,0.24484427736414677,1.0346275766024617,0.11907223514871201
monotonous,3,299,100,100,10,0.5655425122608335,0.3769724444873077,1.2740301485185979,1.1287294399095817,0.48508805362492124,0.08770097735898719,1.081796780012931,0.24484427736414677,1.0346275766024617,0.11907223514871201
monotonous,4,299,100,100,12,0.4770149204947369,0.41024184018696186,1.362073133502687,1.1670788891513233,0.48508805362492124,0.08770097735898719,1.081796780012931,0.24484427736414677,1.0346275766024617,0.11907223514871201
monotonous,5,300,100,99,25,0.4000286330475423,0.5339191484367304,0.8872950947401136,0.9419634253728292,0.48508805362492124,0.08770097735898719,1.081796780012931,0.24484427736414677,1.0346275766024617,0.11907223514871201
