,Prefer,Monotonous,Quiet,Extensive,Vivid,Oppressive
Ridge,0.6790712044909716,1.4902686438929655,1.3073484482691051,0.7219624635334491,1.304359065011563,0.8901466881742381
Lasso,0.6971429350552599,1.5187036616566616,1.2669045082260861,0.7475276605854866,1.3200840279682258,0.8840009188874148
ElasticNet,0.6581083371216698,1.4859357763391912,1.2320296309256038,0.7288166828933623,1.2715694731066771,0.8711422317184297
PLS,0.6772918641312703,1.5089706368784224,1.314260312225511,0.7218342654153427,1.3000251647080825,0.9014603406120683
RandomForest,0.6879771888057279,1.343569335889662,1.0034978601243236,0.7095996858982725,1.0551498804617685,0.8181126335590629
SVR,0.687911295163223,1.3312209676287516,1.136133353813632,0.7528901357765079,1.1256451416525686,0.9288994935060371
XGBoost,0.7762561310625875,1.4955269069120032,1.0896566678491268,0.8323040614588827,1.064354476445214,0.8364046041220338
Hybrid Neural Network,0.5009040060557097,1.081796780012931,1.0323287580216722,0.6126688776606646,0.7799828901530599,0.7316377034694103
