dimension,config,backend,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
monotonous,semantic_colour,ridge,spatial_block,1,300,100,99,,,0.17564295883533998,1.8054379740861886,1.3436658714450511,0.26010629837373533,0.09112317624737286,1.5242726214201925,0.29555438864158734,1.2295051094911655,0.1254482321283822
monotonous,semantic_colour,ridge,spatial_block,2,333,72,94,,,0.34306207429516544,1.051227542537869,1.0252938810594108,0.26010629837373533,0.09112317624737286,1.5242726214201925,0.29555438864158734,1.2295051094911655,0.1254482321283822
monotonous,semantic_colour,ridge,spatial_block,3,295,105,99,,,0.14846279642114624,1.4408839063604748,1.2003682378172436,0.26010629837373533,0.09112317624737286,1.5242726214201925,0.29555438864158734,1.2295051094911655,0.1254482321283822
monotonous,semantic_colour,ridge,spatial_block,4,247,117,135,,,0.3037945668069567,1.691436058150501,1.3005522127736744,0.26010629837373533,0.09112317624737286,1.5242726214201925,0.29555438864158734,1.2295051094911655,0.1254482321283822
monotonous,semantic_colour,ridge,spatial_block,5,310,117,72,,,0.3295690955100683,1.6323776259659286,1.2776453443604483,0.26010629837373533,0.09112317624737286,1.5242726214201925,0.29555438864158734,1.2295051094911655,0.1254482321283822
