dimension,config,backend,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
prefer,semantic_only,ridge,spatial_block,1,308,97,94,,,0.6322285711454378,0.7707916782514018,0.8779474233981223,0.6376542139783389,0.017983410609751286,0.7561260658079738,0.01729785240875848,0.8695093265225854,0.009974774321617665
prefer,semantic_only,ridge,spatial_block,2,306,97,96,,,0.6417098665332603,0.77242507156482,0.8788771652311943,0.6376542139783389,0.017983410609751286,0.7561260658079738,0.01729785240875848,0.8695093265225854,0.009974774321617665
prefer,semantic_only,ridge,spatial_block,3,294,64,141,,,0.6284551935535325,0.7579702591461047,0.8706148741815205,0.6376542139783389,0.017983410609751286,0.7561260658079738,0.01729785240875848,0.8695093265225854,0.009974774321617665
prefer,semantic_only,ridge,spatial_block,4,310,106,83,,,0.6664679813288408,0.7490628298923963,0.8654841592382823,0.6376542139783389,0.017983410609751286,0.7561260658079738,0.01729785240875848,0.8695093265225854,0.009974774321617665
prefer,semantic_only,ridge,spatial_block,5,308,106,85,,,0.6194094573306235,0.7303804901851465,0.8546230105638079,0.6376542139783389,0.017983410609751286,0.7561260658079738,0.01729785240875848,0.8695093265225854,0.009974774321617665
