dimension,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
prefer,0.6376542139783389,0.0179834106097512,0.7561260658079738,0.0172978524087584,0.8695093265225854,0.0099747743216176
monotonous,0.256844089923374,0.08820772835238,1.520495666468061,0.2258676481353811,1.2301417357937403,0.0951773103635023
quiet,0.341657306847291,0.1506729227060304,1.3983938511574252,0.4199593484192366,1.1721291353931294,0.1750255021417609
extensive,0.6302250199815991,0.0475455296246022,0.7697752814818445,0.0922198101384122,0.8761177602777934,0.0523563702865678
vivid,0.3208495156349181,0.012125196482843,1.389683774969599,0.20930473014651,1.176089459139021,0.0901204684830541
oppressive,0.5523423420447681,0.0704406223225596,0.9216719950662996,0.0916694670200036,0.9591068089851208,0.0472509791522695
