dimension,config,backend,split_scheme,fold,n_train,n_val,n_test,best_epoch,val_r2,test_r2,test_mse,test_rmse,test_r2_mean,test_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std
extensive,semantic_only,ridge,spatial_block,1,327,90,82,,,0.6628775338247452,0.689839031601257,0.8305654890502356,0.6302250199815991,0.04754552962460221,0.7697752814818445,0.09221981013841227,0.8761177602777934,0.05235637028656783
extensive,semantic_only,ridge,spatial_block,2,296,97,106,,,0.6301980364494859,0.7462511390713432,0.8638582864517439,0.6302250199815991,0.04754552962460221,0.7697752814818445,0.09221981013841227,0.8761177602777934,0.05235637028656783
extensive,semantic_only,ridge,spatial_block,3,331,85,83,,,0.6906295610730333,0.6793510692409023,0.824227559136979,0.6302250199815991,0.04754552962460221,0.7697752814818445,0.09221981013841227,0.8761177602777934,0.05235637028656783
extensive,semantic_only,ridge,spatial_block,4,271,123,105,,,0.5839513177705915,0.8595542706152395,0.9271214972241985,0.6302250199815991,0.04754552962460221,0.7697752814818445,0.09221981013841227,0.8761177602777934,0.05235637028656783
extensive,semantic_only,ridge,spatial_block,5,319,57,123,,,0.5834686507901394,0.8738808968804807,0.9348159695258103,0.6302250199815991,0.04754552962460221,0.7697752814818445,0.09221981013841227,0.8761177602777934,0.05235637028656783
